n_features,n_classes,K,ovr_fidelity,fisher_fidelity,contrastive_fidelity,ovr_stability_normalized,fisher_stability_normalized,contrastive_stability_normalized,ovr_mean_norm,fisher_mean_norm,contrastive_mean_norm,ovr_feature_overlap,fisher_feature_overlap,contrastive_feature_overlap,seed
8,3,5,0.815764279376054,0.7997241943519491,0.8039334215448662,0.017637914568519597,0.04148459675504535,0.018929803856278037,0.21029053560798483,0.013119766520276435,0.583525389198283,0.5873015873015873,0.6190476190476191,0.5079365079365079,3
8,3,2,0.7333165521856319,0.7265866159454295,0.722645760366053,0.02348738031728329,0.03566284700680901,0.022586530541063625,0.22406899924055415,0.013841480330115452,0.6587372298704347,0.5555555555555555,0.5555555555555555,0.2222222222222222,3
8,3,5,0.7333165521856319,0.7265866159454295,0.722645760366053,0.02348738031728329,0.03566284700680901,0.022586530541063625,0.22406899924055415,0.013841480330115452,0.6587372298704347,0.7777777777777777,0.7777777777777777,0.7777777777777777,3
8,3,2,0.8251532795406009,0.8202351222558649,0.8203964927895812,0.012858364197449203,0.03500167528745976,0.009291910388632613,0.23749883676038241,0.01781573550230673,0.8827273907373885,0.2222222222222222,0.2222222222222222,0.2222222222222222,3
8,3,5,0.8251532795406009,0.8202351222558649,0.8203964927895812,0.012858364197449203,0.03500167528745976,0.009291910388632613,0.23749883676038241,0.01781573550230673,0.8827273907373885,0.36904761904761907,0.5079365079365079,0.5873015873015873,3
8,3,2,0.8191353087819473,0.799977514547559,0.8229491937557808,0.029887452755663093,0.04078468076445853,0.027595615473877767,0.22127687696704296,0.01524979798864064,0.6693368353229049,0.2222222222222222,0.5555555555555555,0.1111111111111111,3
8,3,5,0.8191353087819473,0.799977514547559,0.8229491937557808,0.029887452755663093,0.04078468076445853,0.027595615473877767,0.22127687696704296,0.01524979798864064,0.6693368353229049,0.5873015873015873,1.0,0.5079365079365079,3
8,3,2,0.7998690073615135,0.7637912362870952,0.797847845424656,0.02631854402094209,0.05446880225388302,0.02696928152946082,0.2003196817427265,0.013110183572441928,0.599451403544023,0.2222222222222222,0.5555555555555555,0.1111111111111111,3
8,3,5,0.7998690073615135,0.7637912362870952,0.797847845424656,0.02631854402094209,0.05446880225388302,0.02696928152946082,0.2003196817427265,0.013110183572441928,0.599451403544023,0.5079365079365079,0.5873015873015873,0.5079365079365079,3
8,3,2,0.6382477324946414,0.6159162874010907,0.6170412209934322,0.2687678459293633,0.39702922017183917,0.24454820045453904,0.08973889220033653,0.005596756936093611,0.2145596193051516,0.5555555555555555,1.0,0.5555555555555555,4
8,3,5,0.6382477324946414,0.6159162874010907,0.6170412209934322,0.2687678459293633,0.39702922017183917,0.24454820045453904,0.08973889220033653,0.005596756936093611,0.2145596193051516,0.7777777777777777,1.0,0.7777777777777777,4
8,3,2,0.8282369345337953,0.8452957392742796,0.8248170323349339,0.013388003627789052,0.02436941495656789,0.012080201949338645,0.2750611651420879,0.02104807268861795,0.6865366497192145,0.1111111111111111,0.3333333333333333,0.3333333333333333,4
8,3,5,0.8282369345337953,0.8452957392742796,0.8248170323349339,0.013388003627789052,0.02436941495656789,0.012080201949338645,0.2750611651420879,0.02104807268861795,0.6865366497192145,0.6666666666666666,0.6190476190476191,0.6666666666666666,4
8,3,2,0.9028772303099142,0.7581456475363789,0.8673227353972741,0.027856185276918195,0.1521510021513559,0.04345595842130347,0.20544865769854848,0.013102810927256646,0.6318593427337197,0.2222222222222222,0.5555555555555555,0.2222222222222222,4
8,3,5,0.9028772303099142,0.7581456475363789,0.8673227353972741,0.027856185276918195,0.1521510021513559,0.04345595842130347,0.20544865769854848,0.013102810927256646,0.6318593427337197,0.5079365079365079,1.0,0.5079365079365079,4
8,3,2,0.8357673095284857,0.6750765110363515,0.842585247089066,0.03232953948020527,0.1844826722666069,0.050647630752376854,0.1834375674793746,0.012089281681891767,0.6033698073118636,0.3333333333333333,0.3333333333333333,0.5555555555555555,4
8,3,5,0.8357673095284857,0.6750765110363515,0.842585247089066,0.03232953948020527,0.1844826722666069,0.050647630752376854,0.1834375674793746,0.012089281681891767,0.6033698073118636,0.5079365079365079,0.5079365079365079,0.5079365079365079,4
8,3,2,0.8379039310471302,0.8468029156765294,0.8367798058955379,0.012018830710711796,0.04055538398155458,0.01303519409169378,0.28822792107112866,0.01951143724483307,1.0499270468423192,0.2222222222222222,0.3333333333333333,0.3333333333333333,4
