n_features,n_classes,K,sum_to_one_deviation,sum_to_one_deviation_topk,ovr_feature_overlap,fisher_feature_overlap,ovr_pairdiff_variance,fisher_pairdiff_variance,ovr_pairdiff_variance_normalized,fisher_pairdiff_variance_normalized,ovr_pairdiff_mean_norm,fisher_pairdiff_mean_norm,seed
8,3,5,2.220446049250313e-16,3.9903008116737304e-05,0.42857142857142855,0.5873015873015873,0.00044694516396063004,6.592134921298996e-06,0.020771973126083927,0.05039310733779845,0.1311845333601939,0.010190986893463169,6
8,3,2,1.1102230246251565e-16,3.453004745224142e-05,0.5555555555555555,1.0,0.0007309819113600031,8.22856504012917e-06,0.024881104799438333,0.06486987412506545,0.15616726099919545,0.010250959920180065,6
8,3,5,1.1102230246251565e-16,0.002717619590485887,0.5873015873015873,0.7777777777777777,0.0007309819113600031,8.22856504012917e-06,0.024881104799438333,0.06486987412506545,0.15616726099919545,0.010250959920180065,6
8,3,2,1.1102230246251565e-16,0.0004009341004540534,0.5555555555555555,1.0,0.0006363559995122604,1.3860586752640862e-05,0.037946779648274684,0.15665064703286208,0.12728729513003958,0.008946635054017464,6
8,3,5,1.1102230246251565e-16,0.00010565673804130427,0.7777777777777777,1.0,0.0006363559995122604,1.3860586752640862e-05,0.037946779648274684,0.15665064703286208,0.12728729513003958,0.008946635054017464,6
8,3,2,0.0,0.0001885897762092803,0.5555555555555555,1.0,0.0008027583178268581,1.2826026387175977e-05,0.021172246025592333,0.05931860869777652,0.17594500846780384,0.013037042026909045,6
8,3,5,0.0,0.00043219545520967184,0.42857142857142855,1.0,0.0008027583178268581,1.2826026387175977e-05,0.021172246025592333,0.05931860869777652,0.17594500846780384,0.013037042026909045,6
8,3,2,0.0,8.291120354586567e-05,0.5555555555555555,1.0,0.0008069555056771543,9.175180577141015e-06,0.01836968105044945,0.04475275236869482,0.18914712362834818,0.012608989485496153,6
8,3,5,0.0,0.0006286137683992887,0.6666666666666666,1.0,0.0008069555056771543,9.175180577141015e-06,0.01836968105044945,0.04475275236869482,0.18914712362834818,0.012608989485496153,6
8,3,2,2.220446049250313e-16,0.0014778969890480997,0.2222222222222222,0.3333333333333333,0.0007357103882221887,1.3278602520125254e-05,0.008987606996895046,0.028513256847780125,0.26479358158997546,0.01828762148253315,7
8,3,5,2.220446049250313e-16,0.00043335087212303947,0.38888888888888884,0.7777777777777777,0.0007357103882221887,1.3278602520125254e-05,0.008987606996895046,0.028513256847780125,0.26479358158997546,0.01828762148253315,7
8,3,2,0.0,0.0009919713688795184,0.2222222222222222,0.2222222222222222,0.0006831526673747449,3.29560198505039e-05,0.025972279604037363,0.159041132842303,0.15436540743670474,0.013341888900686692,7
8,3,5,0.0,0.0026393372503539236,0.5873015873015873,0.6190476190476191,0.0006831526673747449,3.29560198505039e-05,0.025972279604037363,0.159041132842303,0.15436540743670474,0.013341888900686692,7
8,3,2,0.0,0.0013823926430727163,0.2222222222222222,0.5555555555555555,0.0003737135084697898,6.773669655751858e-05,0.01000627269708039,0.14188975635524337,0.17111021296857762,0.020589739189699814,7
8,3,5,0.0,0.003916212246303563,0.38888888888888884,0.6190476190476191,0.0003737135084697898,6.773669655751858e-05,0.01000627269708039,0.14188975635524337,0.17111021296857762,0.020589739189699814,7
8,3,2,2.220446049250313e-16,0.000445613731419936,0.3333333333333333,1.0,0.000521533177642457,4.5199906051156125e-05,0.011381954850866743,0.12291516544199559,0.16480154329766414,0.01799571412786814,7
8,3,5,2.220446049250313e-16,0.0008912916136520899,0.4484126984126984,0.5873015873015873,0.000521533177642457,4.5199906051156125e-05,0.011381954850866743,0.12291516544199559,0.16480154329766414,0.01799571412786814,7
8,3,2,2.220446049250313e-16,0.0008175156276566398,0.3333333333333333,1.0,0.0008391796434154321,9.539177469314378e-06,0.020988399006098463,0.04831684972442829,0.18308724472103177,0.013121616112857008,7
8,3,5,2.220446049250313e-16,0.0006338954344562442,0.6190476190476191,1.0,0.0008391796434154321,9.539177469314378e-06,0.020988399006098463,0.04831684972442829,0.18308724472103177,0.013121616112857008,7
8,3,2,0.0,0.00043306974640078266,0.5555555555555555,1.0,0.0006140471259598764,2.551747377574774e-05,0.20370571130776385,0.4794779473547087,0.053590244043320356,0.007227227789560109,7
8,3,5,0.0,0.0011262176142199376,0.5873015873015873,1.0,0.0006140471259598764,2.551747377574774e-05,0.20370571130776385,0.4794779473547087,0.053590244043320356,0.007227227789560109,7
8,3,2,2.220446049250313e-16,0.0027026942798198395,0.2222222222222222,1.0,0.0007554139561015453,9.331466951872194e-06,0.008651047090548914,0.020447361017406268,0.2656689872364273,0.018202808679778044,7
8,3,5,2.220446049250313e-16,0.002436836235462092,0.36904761904761907,0.5,0.0007554139561015453,9.331466951872194e-06,0.008651047090548914,0.020447361017406268,0.2656689872364273,0.018202808679778044,7
8,3,2,0.0,0.000509884269089822,0.2222222222222222,1.0,0.0005622135046858062,9.915013530958344e-06,0.014028941846232892,0.03521242171251812,0.1894531653962769,0.014600478065702598,7
8,3,5,0.0,0.0002658325882463064,0.5,1.0,0.0005622135046858062,9.915013530958344e-06,0.014028941846232892,0.03521242171251812,0.1894531653962769,0.014600478065702598,7
8,3,2,0.0,0.0015974555177591387,0.5555555555555555,0.2222222222222222,0.0006537184501936913,1.0053676431646878e-05,0.01530718667007162,0.038164583878706755,0.19442481150044402,0.013147978090418563,8
8,3,5,0.0,0.0022559114967388716,0.5873015873015873,0.5873015873015873,0.0006537184501936913,1.0053676431646878e-05,0.01530718667007162,0.038164583878706755,0.19442481150044402,0.013147978090418563,8
8,3,2,0.0,0.0014146899273335123,0.2222222222222222,0.1111111111111111,0.0006976879610478776,1.4953322855949183e-05,0.012648834864146438,0.033993987424331545,0.21882314057220542,0.017174783220264105,8
8,3,5,0.0,0.0025826437062188567,0.5079365079365079,0.5079365079365079,0.0006976879610478776,1.4953322855949183e-05,0.012648834864146438,0.033993987424331545,0.21882314057220542,0.017174783220264105,8
8,3,2,0.0,0.00013889606040839997,0.2222222222222222,1.0,0.0008761448575983147,1.1681997272802261e-05,0.017914626760529382,0.02608404901253687,0.20286191905866788,0.01708809428871351,8
8,3,5,0.0,0.0027619997397090312,0.7777777777777777,0.7777777777777777,0.0008761448575983147,1.1681997272802261e-05,0.017914626760529382,0.02608404901253687,0.20286191905866788,0.01708809428871351,8
