n_features,n_classes,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
14,5,extreme_test,kernel_extreme_test,standard_extreme_test,20,0.929939102023444,0.9166872655264112,0.9430403493718407,0.9308273399092256,0.9172801143965017,0.9442341712154216,-0.0008882378857815399,0.7841262817382812,-0.0761904761904762,False
20,3,extreme_test,kernel_extreme_test,standard_extreme_test,20,0.9416946536700342,0.9008620272409845,0.9744144493423675,0.94058568177874,0.900201193615017,0.9732696995867389,0.0011089718912942691,0.4652088184521418,0.4,False
20,4,extreme_test,kernel_extreme_test,standard_extreme_test,20,0.9612780604612896,0.935743975371428,0.9789231587524265,0.9633834341055134,0.9383577364060629,0.9805058981812319,-0.002105373644223779,0.017290280592906253,-0.9444444444444444,False
20,5,extreme_test,kernel_extreme_test,standard_extreme_test,20,0.9401190257260487,0.9306433509662182,0.9495638473324506,0.9386859141549445,0.9285715099724786,0.9492236793655362,0.0014331115711042452,0.32714387454989213,0.2631578947368421,False
8,3,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9329043915565567,0.9109889543358374,0.952694339378194,0.9309501701960343,0.9092562635922968,0.9507548405806475,0.0019542213605223515,0.16267331507194682,0.39705882352941174,False
8,4,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9341007116580137,0.923796606452615,0.943897703938279,0.9324099194607092,0.9209113246055762,0.9429680654794721,0.0016907921973044638,0.04844093322753906,0.5047619047619047,False
8,5,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9078816163568311,0.8983717461872345,0.9171638087456734,0.9040114528653037,0.8945309809299926,0.9133717593382916,0.003870163491527362,9.5367431640625e-06,0.9714285714285714,True
14,3,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9711287179886913,0.9524106173919511,0.9869346656494613,0.9703380234399708,0.9525801379962853,0.9853871471749338,0.0007906945487204942,0.463071015014588,0.3333333333333333,False
14,4,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9406180341145157,0.926010752315169,0.9531140459452502,0.9371560961455454,0.9224552558683619,0.9497397955665343,0.0034619379689703133,0.0025431154240612964,0.7894736842105263,False
14,5,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9306750166818183,0.9176935314473528,0.943608934814703,0.9308273399092256,0.9172801143965017,0.9442341712154216,-0.0001523232274072972,0.7011814117431641,0.10476190476190476,False
20,3,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9418341936398689,0.9009584880272712,0.9745126299904825,0.94058568177874,0.900201193615017,0.9732696995867389,0.0012485118611289148,0.27332167829229814,0.6,False
20,4,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9613882641043234,0.9357136769206017,0.9791414345837641,0.9633834341055134,0.9383577364060629,0.9805058981812319,-0.001995170001189833,0.046399461870904594,-0.9047619047619048,False
20,5,extreme_test,logistic_extreme_test,standard_extreme_test,20,0.9396530517203587,0.9298677534203783,0.9493810129924835,0.9386859141549445,0.9285715099724786,0.9492236793655362,0.0009671375654142555,0.23432097173768163,0.3382352941176471,False
8,3,moderate_test,combined_moderate_test,standard_moderate_test,20,0.779204369564938,0.7609527997064651,0.7960018770808434,0.7692870765842469,0.7517111688243916,0.7854577900662907,0.00991729298069104,3.814697265625e-06,0.9904761904761905,True
8,4,moderate_test,combined_moderate_test,standard_moderate_test,20,0.7761065623556586,0.7653986369406107,0.7869978994288722,0.7653006397250223,0.7552749416131594,0.7754582296926842,0.01080592263063635,0.000133514404296875,0.8857142857142857,True
8,5,moderate_test,combined_moderate_test,standard_moderate_test,20,0.7488511801813916,0.7400122308701702,0.7573372888788171,0.7374321419493602,0.728565306406909,0.7462337011092856,0.011419038232031543,1.9073486328125e-06,1.0,True
14,3,moderate_test,combined_moderate_test,standard_moderate_test,20,0.7954896249815337,0.7717984726433845,0.8169014896637585,0.794177493851058,0.7715476331473228,0.814690306635157,0.00131213113047588,0.20244979858398438,0.3333333333333333,False
14,4,moderate_test,combined_moderate_test,standard_moderate_test,20,0.7785425688744374,0.7674920000200128,0.7897983309088324,0.7729187371897265,0.7624104368852643,0.7836110311426212,0.005623831684710884,4.76837158203125e-05,0.9238095238095239,True
