n_features,n_classes,K,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
14,5,4,fidelity,joint_refit_fidelity,ridge_select_fidelity,20,0.7352077231194907,0.7189793614837755,0.7510169754471301,0.7589553211099493,0.7458901110479803,0.7712672506262456,-0.023747597990458676,0.0001049041748046875,-0.8952380952380953,True
14,5,8,fidelity,joint_refit_fidelity,ridge_select_fidelity,20,0.7844267721873595,0.7748194280704968,0.7936342920920211,0.7942731882457585,0.7843490285034889,0.8033789708523291,-0.009846416058398966,8.20159912109375e-05,-0.9047619047619048,True
20,3,6,fidelity,joint_refit_fidelity,ridge_select_fidelity,20,0.8095365782697055,0.7805346164168498,0.8416374390729741,0.8206551199646528,0.7953064302954378,0.8500076708593322,-0.011118541694947175,0.00365447998046875,-0.7142857142857143,False
20,3,12,fidelity,joint_refit_fidelity,ridge_select_fidelity,20,0.834297795805146,0.8095350129224621,0.8614335781270978,0.8373019414840279,0.8133431525405957,0.8639991945898332,-0.00300414567888197,0.01068878173828125,-0.638095238095238,False
20,4,6,fidelity,joint_refit_fidelity,ridge_select_fidelity,20,0.7678558288136392,0.7493386782166401,0.7883185041325235,0.7775054328012424,0.7598634331686435,0.7964932588885976,-0.009649603987603473,0.0031528472900390625,-0.7238095238095238,False
20,4,12,fidelity,joint_refit_fidelity,ridge_select_fidelity,20,0.7989626208750457,0.7844402143788275,0.8156607889331259,0.805368549967123,0.7909644654518706,0.821984492857637,-0.006405929092077439,0.0004825592041015625,-0.8285714285714286,True
20,5,6,fidelity,joint_refit_fidelity,ridge_select_fidelity,20,0.7417193888625224,0.7305070787232624,0.7525442372024322,0.7589529082683868,0.749703463914484,0.7677737190924756,-0.017233519405864407,1.33514404296875e-05,-0.9619047619047619,True
20,5,12,fidelity,joint_refit_fidelity,ridge_select_fidelity,20,0.7805193717234042,0.7720394351173565,0.7882047908230589,0.7896237695443362,0.7797954135499671,0.7980547178027881,-0.00910439782093173,6.29425048828125e-05,-0.9142857142857143,True
8,3,2,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7330331206723193,0.7001540019184612,0.7676684911321953,0.704663255408187,0.6722877094187447,0.7409647412722759,0.028369865264132064,0.002712249755859375,0.7333333333333333,False
8,3,5,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7878768970961059,0.7625888162979426,0.8133914574472573,0.7814219038222511,0.7566370143174477,0.8072729687479697,0.006454993273854947,0.1893482208251953,0.34285714285714286,False
8,4,2,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7154137518251503,0.704275218874297,0.7289924348553793,0.6699079177543257,0.6572689040456128,0.6823055169414893,0.04550583407082465,1.9073486328125e-05,0.9523809523809523,True
8,4,5,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7796223977382227,0.7696395565318148,0.7893174461235195,0.779741596759983,0.7681311829807206,0.7916006940422351,-0.00011919902176019682,0.8408222198486328,0.05714285714285714,False
8,5,2,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.6982061071768147,0.6856657988294024,0.7099622343719201,0.6675904699101591,0.6541453983727576,0.6803500040536533,0.03061563726665552,0.0004825592041015625,0.8285714285714286,True
8,5,5,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7734889860534631,0.7629710697267558,0.7841227589771919,0.7673456601285504,0.7577608467162404,0.7774406343465169,0.006143325924912751,0.1893482208251953,0.34285714285714286,False
14,3,4,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7613242146474278,0.7434394685511835,0.7808057871126184,0.7475744954108057,0.7297387074527011,0.7674213967831827,0.01374971923662206,0.01068878173828125,0.638095238095238,False
14,3,8,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.8000392865060837,0.7836303529202999,0.8158604443100843,0.796859875935519,0.7827636013074682,0.8113964280716912,0.003179410570564467,0.34881019592285156,0.24761904761904763,False
14,4,4,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7436686427149858,0.7262843277158787,0.7606917485654089,0.7399346656926109,0.721515377046355,0.7591779093362446,0.0037339770223749347,0.4523754119873047,0.2,False
14,4,8,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7892416613143424,0.7750219645920904,0.8032895729219337,0.7923582349634611,0.7790470251073389,0.8058774905863286,-0.003116573649118731,0.1893482208251953,-0.34285714285714286,False
14,5,4,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7352077231194907,0.7189793614837755,0.7510169754471301,0.7422073320134553,0.7291951726583064,0.7549860881044433,-0.006999608893964715,0.5958194732666016,-0.14285714285714285,False
14,5,8,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7844267721873595,0.7748194280704968,0.7936342920920211,0.7928668629346552,0.7837226722395914,0.8011885106406798,-0.008440090747295698,0.001209259033203125,-0.780952380952381,False
20,3,6,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.8095365782697055,0.7805346164168498,0.8416374390729741,0.8060426307988822,0.7776426673764142,0.8379559211375345,0.003493947470823361,0.1230926513671875,0.4,False
20,3,12,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.834297795805146,0.8095350129224621,0.8614335781270978,0.8316588086882181,0.8074807750931126,0.8588349233429656,0.0026389871169279766,0.14290618896484375,0.38095238095238093,False
20,4,6,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7678558288136392,0.7493386782166401,0.7883185041325235,0.7574779481758558,0.7400947220939614,0.7771838136854402,0.010377880637783393,0.029575347900390625,0.5523809523809524,False
20,4,12,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7989626208750457,0.7844402143788275,0.8156607889331259,0.7985038954965861,0.7838490886457311,0.8151865041167322,0.0004587253784596124,0.38837623596191406,0.22857142857142856,False
20,5,6,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7417193888625224,0.7305070787232624,0.7525442372024322,0.7411256614916668,0.730918780333647,0.7516724105974274,0.0005937273708554736,0.8983173370361328,0.0380952380952381,False
20,5,12,fidelity,joint_refit_fidelity,pair_lasso_fidelity,20,0.7805193717234042,0.7720394351173565,0.7882047908230589,0.7865929340640917,0.777753401382886,0.7951592829287062,-0.006073562340687349,0.013616561889648438,-0.6190476190476191,False
8,3,2,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.6748838670361472,0.6392860454816348,0.7159581434382681,0.704663255408187,0.6722877094187447,0.7409647412722759,-0.029779388372039896,0.002225180116411056,-0.8,False
8,3,5,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7497970336094126,0.7221486195337937,0.7797457909011942,0.7814219038222511,0.7566370143174477,0.8072729687479697,-0.031624870212838226,1.9073486328125e-05,-0.9523809523809523,True
8,4,2,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.638599516162306,0.6245575896952322,0.6524080482788476,0.6699079177543257,0.6572689040456128,0.6823055169414893,-0.031308401592019676,6.29425048828125e-05,-0.9142857142857143,True
8,4,5,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7149025802676451,0.7024126643958494,0.7294121480935537,0.779741596759983,0.7681311829807206,0.7916006940422351,-0.06483901649233773,1.9073486328125e-06,-1.0,True
8,5,2,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.6224065114527659,0.6096750747327883,0.6353104712500216,0.6675904699101591,0.6541453983727576,0.6803500040536533,-0.045183958457393196,1.33514404296875e-05,-0.9619047619047619,True
8,5,5,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.70342440227117,0.6939325692162263,0.7127671868230941,0.7673456601285504,0.7577608467162404,0.7774406343465169,-0.06392125785738052,1.9073486328125e-06,-1.0,True
14,3,4,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7218285845940962,0.6977698603826709,0.7466943376335947,0.7475744954108057,0.7297387074527011,0.7674213967831827,-0.0257459108167096,3.62396240234375e-05,-0.9333333333333333,True
14,3,8,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7730442381961387,0.7574825599125014,0.7900089644654364,0.796859875935519,0.7827636013074682,0.8113964280716912,-0.023815637739380235,1.9073486328125e-06,-1.0,True
14,4,4,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.6995497213987558,0.6778085175459488,0.7215801842323025,0.7399346656926109,0.721515377046355,0.7591779093362446,-0.040384944293855016,1.9073486328125e-06,-1.0,True
14,4,8,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7490984517984137,0.7313893826310698,0.7661632955181507,0.7923582349634611,0.7790470251073389,0.8058774905863286,-0.04325978316504749,1.9073486328125e-06,-1.0,True
14,5,4,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.6807666165848429,0.6623347766902801,0.699772955537271,0.7422073320134553,0.7291951726583064,0.7549860881044433,-0.0614407154286124,1.9073486328125e-06,-1.0,True
14,5,8,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7398064488240622,0.7286375807763059,0.750824413829306,0.7928668629346552,0.7837226722395914,0.8011885106406798,-0.053060414110592966,1.9073486328125e-06,-1.0,True
20,3,6,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7834439601655664,0.7495783557155244,0.8212519049346455,0.8060426307988822,0.7776426673764142,0.8379559211375345,-0.022598670633315703,1.33514404296875e-05,-0.9619047619047619,True
20,3,12,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.8201995888348013,0.793945060907941,0.849615224405766,0.8316588086882181,0.8074807750931126,0.8588349233429656,-0.011459219853416764,1.9073486328125e-06,-1.0,True
20,4,6,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7263346167906036,0.704530951852839,0.7502709496435152,0.7574779481758558,0.7400947220939614,0.7771838136854402,-0.03114333138525203,5.7220458984375e-06,-0.9809523809523809,True
20,4,12,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7735332128765104,0.7583134251895413,0.7911166108936256,0.7985038954965861,0.7838490886457311,0.8151865041167322,-0.024970682620075436,1.9073486328125e-06,-1.0,True
20,5,6,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.6913041844974137,0.6798029031713884,0.7035301598141035,0.7411256614916668,0.730918780333647,0.7516724105974274,-0.04982147699425317,1.9073486328125e-06,-1.0,True
20,5,12,fidelity,joint_lasso_fidelity,pair_lasso_fidelity,20,0.7460165497076774,0.7352550315413909,0.7563616816342839,0.7865929340640917,0.777753401382886,0.7951592829287062,-0.040576384356414315,1.9073486328125e-06,-1.0,True
8,3,2,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7330331206723193,0.7001540019184612,0.7676684911321953,0.6748838670361472,0.6392860454816348,0.7159581434382681,0.05814925363617196,0.000209808349609375,0.8666666666666667,True
8,3,5,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7878768970961059,0.7625888162979426,0.8133914574472573,0.7497970336094126,0.7221486195337937,0.7797457909011942,0.03807986348669317,5.7220458984375e-06,0.9809523809523809,True
8,4,2,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7154137518251503,0.704275218874297,0.7289924348553793,0.638599516162306,0.6245575896952322,0.6524080482788476,0.07681423566284433,1.9073486328125e-06,1.0,True
8,4,5,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7796223977382227,0.7696395565318148,0.7893174461235195,0.7149025802676451,0.7024126643958494,0.7294121480935537,0.06471981747057753,1.9073486328125e-06,1.0,True
8,5,2,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.6982061071768147,0.6856657988294024,0.7099622343719201,0.6224065114527659,0.6096750747327883,0.6353104712500216,0.07579959572404872,1.9073486328125e-06,1.0,True
8,5,5,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7734889860534631,0.7629710697267558,0.7841227589771919,0.70342440227117,0.6939325692162263,0.7127671868230941,0.07006458378229326,1.9073486328125e-06,1.0,True
14,3,4,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7613242146474278,0.7434394685511835,0.7808057871126184,0.7218285845940962,0.6977698603826709,0.7466943376335947,0.03949563005333166,5.7220458984375e-06,0.9809523809523809,True
14,3,8,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.8000392865060837,0.7836303529202999,0.8158604443100843,0.7730442381961387,0.7574825599125014,0.7900089644654364,0.026995048309944703,1.9073486328125e-06,1.0,True
14,4,4,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7436686427149858,0.7262843277158787,0.7606917485654089,0.6995497213987558,0.6778085175459488,0.7215801842323025,0.04411892131622995,1.9073486328125e-06,1.0,True
14,4,8,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7892416613143424,0.7750219645920904,0.8032895729219337,0.7490984517984137,0.7313893826310698,0.7661632955181507,0.040143209515928764,1.9073486328125e-06,1.0,True
14,5,4,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7352077231194907,0.7189793614837755,0.7510169754471301,0.6807666165848429,0.6623347766902801,0.699772955537271,0.05444110653464769,3.814697265625e-06,0.9904761904761905,True
14,5,8,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7844267721873595,0.7748194280704968,0.7936342920920211,0.7398064488240622,0.7286375807763059,0.750824413829306,0.044620323363297264,1.9073486328125e-06,1.0,True
20,3,6,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.8095365782697055,0.7805346164168498,0.8416374390729741,0.7834439601655664,0.7495783557155244,0.8212519049346455,0.026092618104139063,5.7220458984375e-06,0.9809523809523809,True
20,3,12,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.834297795805146,0.8095350129224621,0.8614335781270978,0.8201995888348013,0.793945060907941,0.849615224405766,0.01409820697034474,1.33514404296875e-05,0.9619047619047619,True
20,4,6,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7678558288136392,0.7493386782166401,0.7883185041325235,0.7263346167906036,0.704530951852839,0.7502709496435152,0.04152121202303542,1.9073486328125e-06,1.0,True
20,4,12,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7989626208750457,0.7844402143788275,0.8156607889331259,0.7735332128765104,0.7583134251895413,0.7911166108936256,0.025429407998535047,1.9073486328125e-06,1.0,True
20,5,6,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7417193888625224,0.7305070787232624,0.7525442372024322,0.6913041844974137,0.6798029031713884,0.7035301598141035,0.05041520436510864,1.9073486328125e-06,1.0,True
20,5,12,fidelity,joint_refit_fidelity,joint_lasso_fidelity,20,0.7805193717234042,0.7720394351173565,0.7882047908230589,0.7460165497076774,0.7352550315413909,0.7563616816342839,0.034502822015726964,1.9073486328125e-06,1.0,True
8,3,2,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7591021717436734,0.7316736671392172,0.7866309661252527,0.7584610287642432,0.7312719980241599,0.7858336779567549,0.0006411429794303148,0.22491588401596185,0.6,False
8,3,5,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7993398168604396,0.7776020157221026,0.8206496279207323,0.7995824856260304,0.7773184059690406,0.8214095982679899,-0.00024266876559078665,0.9527650219907529,-0.022222222222222223,False
8,4,2,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7385093751171332,0.724488970405588,0.7535478937435132,0.7374842663692387,0.7242825891489085,0.7519488718117728,0.0010251087478944988,0.5146697234497355,0.24444444444444444,False
8,4,5,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7935616832957775,0.7828307177939805,0.8050819346837352,0.7926498641524603,0.7817063260726742,0.8042357425203515,0.000911819143317244,0.05933611988090862,0.6727272727272727,False
8,5,2,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7259088934461408,0.7138803367396931,0.7376046026194697,0.7257358239330528,0.7137262948431116,0.737506788829999,0.00017306951308803664,0.892738400944348,0.06666666666666667,False
8,5,5,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.78733752416305,0.7778853009510242,0.7970537780095089,0.787323500117125,0.7783164945028165,0.7966241679432786,1.4024045925137286e-05,0.9291527647091152,-0.030303030303030304,False
14,3,4,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7852242779279305,0.770547134364733,0.8005882814595765,0.7849870931288212,0.7704364832574213,0.8001472778966991,0.0002371847991092857,0.28504940740261275,0.6666666666666666,False
14,3,8,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.8132266806460662,0.8000305325420476,0.8256380396845395,0.8137214102006652,0.8004624337735805,0.8263230882743959,-0.0004947295545991548,0.027707849358079864,-1.0,False
14,4,4,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7679367957674508,0.7517787670944125,0.7841103105605781,0.7656035766794743,0.7493564193799681,0.7818365830000331,0.002333219087976496,0.009925485845323257,0.8787878787878788,False
14,4,8,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.8035524262940621,0.7909523807635316,0.8157231521834489,0.8039495834098922,0.7912203863826544,0.8163289924562596,-0.00039715711583006573,0.13941397332153205,-0.5272727272727272,False
14,5,4,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7599297168119516,0.7469391255824521,0.7720841110196079,0.7589553211099493,0.7458901110479803,0.7712672506262456,0.0009743957020022009,0.6744240722352938,0.16666666666666666,False
14,5,8,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.7946340362876406,0.7844919179017281,0.8039611367770085,0.7942731882457585,0.7843490285034889,0.8033789708523291,0.00036084804188216135,0.7988593499960496,-0.09090909090909091,False
20,3,6,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.8208205429454738,0.7953863630288354,0.8502146642733835,0.8206551199646528,0.7953064302954378,0.8500076708593322,0.0001654229808210783,0.34523107177184,0.4666666666666667,False
20,3,12,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.8374054897437804,0.8135367258457957,0.8639448784839351,0.8373019414840279,0.8133431525405957,0.8639991945898332,0.00010354825975250059,1.0,0.0,False
20,4,6,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.777708991510746,0.7603385583920755,0.7964767956179881,0.7775054328012424,0.7598634331686435,0.7964932588885976,0.00020355870950360399,0.7670968684102772,0.1111111111111111,False
20,4,12,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.805261845375324,0.7907585049348187,0.8219252287464285,0.805368549967123,0.7909644654518706,0.821984492857637,-0.00010670459179891178,0.8589549227374824,-0.06666666666666667,False
20,5,6,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.758559840911299,0.7490018764017665,0.7675518099710176,0.7589529082683868,0.749703463914484,0.7677737190924756,-0.0003930673570879006,0.3328797545683888,-0.34545454545454546,False
20,5,12,fidelity,fisher_select_fidelity,ridge_select_fidelity,20,0.789744854680069,0.7799749576867199,0.7980825136165601,0.7896237695443362,0.7797954135499671,0.7980547178027881,0.00012108513573282908,0.3139380937749148,0.37777777777777777,False
8,3,2,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7584610287642432,0.7312719980241599,0.7858336779567549,0.704663255408187,0.6722877094187447,0.7409647412722759,0.053797773356055976,8.20159912109375e-05,0.9047619047619048,True
8,3,5,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7995824856260304,0.7773184059690406,0.8214095982679899,0.7814219038222511,0.7566370143174477,0.8072729687479697,0.01816058180377948,0.0007076263427734375,0.8095238095238095,True
8,4,2,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7374842663692387,0.7242825891489085,0.7519488718117728,0.6699079177543257,0.6572689040456128,0.6823055169414893,0.06757634861491309,1.9073486328125e-06,1.0,True
8,4,5,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7926498641524603,0.7817063260726742,0.8042357425203515,0.779741596759983,0.7681311829807206,0.7916006940422351,0.012908267392477347,0.0005855560302734375,0.819047619047619,True
8,5,2,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7257358239330528,0.7137262948431116,0.737506788829999,0.6675904699101591,0.6541453983727576,0.6803500040536533,0.05814535402289354,1.9073486328125e-06,1.0,True
8,5,5,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.787323500117125,0.7783164945028165,0.7966241679432786,0.7673456601285504,0.7577608467162404,0.7774406343465169,0.019977839988574497,5.7220458984375e-06,0.9809523809523809,True
14,3,4,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7849870931288212,0.7704364832574213,0.8001472778966991,0.7475744954108057,0.7297387074527011,0.7674213967831827,0.03741259771801526,3.814697265625e-06,0.9904761904761905,True
14,3,8,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.8137214102006652,0.8004624337735805,0.8263230882743959,0.796859875935519,0.7827636013074682,0.8113964280716912,0.016861534265146118,5.7220458984375e-06,0.9809523809523809,True
14,4,4,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7656035766794743,0.7493564193799681,0.7818365830000331,0.7399346656926109,0.721515377046355,0.7591779093362446,0.025668910986863414,0.0001049041748046875,0.8952380952380953,True
14,4,8,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.8039495834098922,0.7912203863826544,0.8163289924562596,0.7923582349634611,0.7790470251073389,0.8058774905863286,0.011591348446431116,0.0002613067626953125,0.8571428571428571,True
14,5,4,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7589553211099493,0.7458901110479803,0.7712672506262456,0.7422073320134553,0.7291951726583064,0.7549860881044433,0.01674798909649396,0.001209259033203125,0.780952380952381,False
14,5,8,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7942731882457585,0.7843490285034889,0.8033789708523291,0.7928668629346552,0.7837226722395914,0.8011885106406798,0.001406325311103268,0.2942523956298828,0.2761904761904762,False
20,3,6,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.8206551199646528,0.7953064302954378,0.8500076708593322,0.8060426307988822,0.7776426673764142,0.8379559211375345,0.014612489165770537,1.9073486328125e-06,1.0,True
20,3,12,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.8373019414840279,0.8133431525405957,0.8639991945898332,0.8316588086882181,0.8074807750931126,0.8588349233429656,0.005643132795809946,0.0019855499267578125,0.7523809523809524,False
20,4,6,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7775054328012424,0.7598634331686435,0.7964932588885976,0.7574779481758558,0.7400947220939614,0.7771838136854402,0.020027484625386865,3.62396240234375e-05,0.9333333333333333,True
20,4,12,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.805368549967123,0.7909644654518706,0.821984492857637,0.7985038954965861,0.7838490886457311,0.8151865041167322,0.006864654470537052,0.000850677490234375,0.8,True
20,5,6,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7589529082683868,0.749703463914484,0.7677737190924756,0.7411256614916668,0.730918780333647,0.7516724105974274,0.01782724677671988,6.29425048828125e-05,0.9142857142857143,True
20,5,12,fidelity,ridge_select_fidelity,pair_lasso_fidelity,20,0.7896237695443362,0.7797954135499671,0.7980547178027881,0.7865929340640917,0.777753401382886,0.7951592829287062,0.0030308354802443815,0.13272666931152344,0.3904761904761905,False
8,3,2,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7038888888888888,0.6573611111111111,0.7450104166666665,0.8115277777777777,0.764579861111111,0.8572222222222223,-0.10763888888888891,0.0001678466796875,-0.8761904761904762,True
8,3,5,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.8284424603174602,0.7960910218253966,0.8594062499999998,0.8500595238095234,0.8238883928571427,0.8763303571428571,-0.021617063492063476,0.350614486233492,-0.23809523809523808,False
8,4,2,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.6958333333333333,0.6638888888888889,0.7290277777777777,0.8129166666666666,0.7787430555555555,0.8472256944444445,-0.11708333333333334,0.0003948211669921875,-0.8380952380952381,True
8,4,5,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7826438492063492,0.7604995039682538,0.8045859374999998,0.866785714285714,0.8411304563492062,0.8924608134920634,-0.0841418650793651,0.0004488206370567378,-0.8952380952380953,True
8,5,2,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.6884722222222222,0.6527777777777778,0.7261145833333333,0.83375,0.806388888888889,0.860142361111111,-0.14527777777777778,1.9073486328125e-05,-0.9523809523809523,True
8,5,5,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.8014136904761904,0.7790515873015873,0.8251690228174604,0.8760317460317459,0.8562098214285713,0.8960724206349205,-0.07461805555555556,0.000209808349609375,-0.8666666666666667,True
14,3,4,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7009206349206347,0.6687857142857142,0.7323501984126983,0.7529920634920634,0.7117648809523808,0.7948817460317458,-0.05207142857142859,0.1402746795029888,-0.3761904761904762,False
14,3,8,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7363838383838385,0.7095875,0.764405723905724,0.7699393939393941,0.7489274410774411,0.7905726851851853,-0.033555555555555575,0.069580078125,-0.4666666666666667,False
14,4,4,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.6594920634920635,0.6285311507936505,0.6905958333333333,0.7958333333333333,0.7737208333333332,0.8188902777777777,-0.1363412698412699,0.0001032027839634719,-0.9904761904761905,True
14,4,8,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7314118104118104,0.7190821127946129,0.7438747053872055,0.8130892255892256,0.7980396464646466,0.8285492424242425,-0.08167741517741525,3.814697265625e-06,-0.9904761904761905,True
14,5,4,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.6372936507936507,0.6073964285714284,0.6650402777777777,0.7595317460317459,0.7380311507936506,0.7831984126984126,-0.12223809523809526,1.9073486328125e-06,-1.0,True
14,5,8,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7467811447811448,0.7292987373737373,0.7655243686868688,0.8264175084175086,0.8135369107744108,0.838244107744108,-0.07963636363636373,3.814697265625e-06,-0.9904761904761905,True
20,3,6,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.639611111111111,0.6107962301587301,0.6699584325396825,0.6909940476190476,0.66008685515873,0.7230169146825395,-0.0513829365079365,0.0031528472900390625,-0.7238095238095238,False
20,3,12,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7055951932054872,0.6805963037779215,0.7308629729135243,0.7155523504273503,0.6905665376086332,0.7394363618203691,-0.009957157221863116,0.40909767150878906,-0.21904761904761905,False
20,4,6,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.6395046897546897,0.6124170544733045,0.6652643398268397,0.7281190476190476,0.7055230654761904,0.7504973710317457,-0.08861435786435781,0.0003223419189453125,-0.8476190476190476,True
20,4,12,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7075238005458593,0.6887462573170293,0.7254583438824248,0.7635826061193709,0.7510833878743806,0.7753178140486964,-0.056058805573511485,5.7220458984375e-06,-0.9809523809523809,True
20,5,6,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.6455319264069264,0.6142636047979798,0.672941571969697,0.7519126984126984,0.7283710317460317,0.7770944444444444,-0.106380772005772,4.76837158203125e-05,-0.9238095238095239,True
20,5,12,support_stability,joint_refit_support_stability,ridge_select_support_stability,20,0.7113452470731882,0.6912696127810097,0.7285630305968541,0.7814759390935861,0.7681433500323206,0.795448426165338,-0.07013069202039793,1.9073486328125e-06,-1.0,True
8,3,2,support_stability,joint_refit_support_stability,pair_lasso_support_stability,20,0.7038888888888888,0.6573611111111111,0.7450104166666665,0.7230555555555556,0.6884722222222222,0.7573645833333332,-0.019166666666666665,0.6725663513123683,-0.11052631578947368,False
