n_features,n_classes,standard_fidelity_train,standard_extreme_train,standard_moderate_train,standard_fidelity_test,standard_extreme_test,standard_moderate_test,kernel_fidelity_train,kernel_extreme_train,kernel_moderate_train,kernel_fidelity_test,kernel_extreme_test,kernel_moderate_test,logistic_fidelity_train,logistic_extreme_train,logistic_moderate_train,logistic_fidelity_test,logistic_extreme_test,logistic_moderate_test,combined_fidelity_train,combined_extreme_train,combined_moderate_train,combined_fidelity_test,combined_extreme_test,combined_moderate_test,standard_direction_variance,kernel_direction_variance,logistic_direction_variance,combined_direction_variance,seed
8,5,0.7888668377899999,0.8816809905191295,0.7595697337889603,0.6905209747668174,0.8824494640896109,0.6294708914417539,0.7892673908897715,0.8492599414537937,0.7703305376030618,0.6752879959580878,0.8884984365394832,0.6074683866379939,0.7913665901791811,0.8731511043934342,0.7655510292097011,0.6887267332337537,0.8884984365394832,0.6251818203558498,0.7950085364247196,0.868013511262566,0.7719642670161555,0.6800362365122921,0.8884984365394832,0.6137269839011185,0.05680970737526479,0.05541418755701269,0.051404252198292436,0.05577410459179804,7
8,5,0.8697723648877282,0.9274896248720115,0.8104156824164621,0.8448990690119014,0.9191744394111314,0.7820252602643686,0.8775336909699885,0.9325622974341544,0.8209420315319069,0.8518227761559173,0.930379479374711,0.7853248360249271,0.8732424170040312,0.9325622974341544,0.8122375926606183,0.8513226562908379,0.930379479374711,0.7844013666621769,0.8721576855354156,0.9378889861262699,0.804559328672025,0.8404414100013085,0.9303829226983331,0.7643062734495677,0.012720768866947382,0.0069373647255994726,0.006492380518534695,0.007371810382211984,7
8,5,0.7648536116489733,0.9326367872086829,0.6911584081521825,0.7470029995111207,0.8971358384027078,0.6931713305309075,0.7989798430942732,0.9380098223079452,0.7379138716336252,0.7709442883284972,0.8952882906566041,0.7263594711597826,0.7904410624489407,0.9380098223079452,0.7256246125796378,0.7816741586363731,0.897088144241162,0.7402912905401366,0.7941489145574561,0.9289225883753832,0.7349524350243359,0.7608660487645628,0.8906739494665243,0.7143220948022301,0.018415953308854788,0.01023525219921983,0.010335317532577385,0.010156854846565984,8
8,5,0.8215636227937824,0.9104316798143915,0.7458040769920695,0.809967609170345,0.8709140803577013,0.7503197129925204,0.8198259667357807,0.9308308268456529,0.7251949140758094,0.8237257372626389,0.8790048172263052,0.769624478268624,0.8186267022617171,0.9308308268456529,0.7229732830181025,0.8175877470980617,0.8931324880855703,0.7436526237116502,0.8261664280019201,0.9308308268456529,0.7369405848379175,0.8233814825285111,0.8878904064965427,0.7602470380820114,0.016268626074693864,0.011131633752140485,0.011427937299842456,0.012724386236422622,8
8,5,0.8650927581519214,0.979454356929199,0.8281067470916037,0.8333573763173943,0.9762137220663274,0.7771098172704051,0.8621413795693739,0.979454356929199,0.8242008547381368,0.8379951838418662,0.9762137220663274,0.783573692451961,0.8627349478919267,0.983559165559709,0.8236588428112526,0.8378479439914983,0.9762137220663274,0.7833684791028717,0.864505053025894,0.979454356929199,0.8273289705733972,0.8379951838418662,0.9762137220663274,0.783573692451961,0.015925837677049443,0.015136950213435987,0.014038663540667977,0.01695550362285516,8
8,5,0.8099675790564435,0.9525100087110476,0.7746071415055862,0.824985222993123,0.9716190311083603,0.7762282321557084,0.82143871560922,0.9745554446510056,0.7834551162809851,0.8261210511475978,0.9716190311083603,0.777741732851273,0.8131012404053548,0.9745554446510056,0.773049367286695,0.8261210511475978,0.9716190311083603,0.777741732851273,0.8237564487293558,0.9745554446510056,0.7863478084322859,0.8226978092604588,0.9716190311083603,0.773180233863191,0.009259483330540915,0.01000888370636657,0.009706861323065667,0.010937028682540414,8
8,5,0.839656904510336,0.9481960839531215,0.7874400310411055,0.8289548519520366,0.9411461200302944,0.7780714689713123,0.8512884556059839,0.9481960839531215,0.8046673792943364,0.8363542665490972,0.9515553309830274,0.7841058163640982,0.8512884556059839,0.9481960839531215,0.8046673792943364,0.8363542665490972,0.9515553309830274,0.7841058163640982,0.8579640968342443,0.9404347117833755,0.8182884913262958,0.8369333373039364,0.9515553309830274,0.7849475196704372,0.011279461132461633,0.00994667235591057,0.009749517607153623,0.010979792229185473,8
8,5,0.8133764360334294,0.9520232896840546,0.7910721154472777,0.7964666600754675,0.9259337765043908,0.7727516866747804,0.8150786222572104,0.9520232896840546,0.7930481348395217,0.7939718614017489,0.9511317078319721,0.765184307615495,0.819970608047694,0.9520232896840546,0.7987271014846072,0.7953073507086795,0.9511317078319721,0.7667644234674849,0.8152476995928157,0.9520232896840546,0.7932444118915136,0.7936198590811896,0.9511317078319721,0.764767827720249,0.021131974975782866,0.01703015489440994,0.016097682335289795,0.018561633796947117,8
8,5,0.7789750737028333,0.9481964153226845,0.7119253950031178,0.7613908736299282,0.9421001325929969,0.7037000238928158,0.7955892560950336,0.9373869471823462,0.739405505648686,0.7602727484562287,0.9215094508424475,0.708798449779746,0.7843630026042286,0.9373869471823462,0.7237311330119464,0.7597792217293817,0.9215094508424475,0.708147366232606,0.8020578915040013,0.9465463742461386,0.7448079828876685,0.7446484732694226,0.9215094508424475,0.6881861749894579,0.024120206303048303,0.016089158901369256,0.016776055969866133,0.016447362756571354,8
8,5,0.7823737347464964,0.9118286510489828,0.7378878123132293,0.8367239272929098,0.9500999034717952,0.7886582340726132,0.7794500679581418,0.9177825672615847,0.731913450502581,0.8345238823948207,0.9500999034717952,0.7855254811467174,0.7715794381689015,0.9118286510489828,0.7233841607417264,0.8345238823948207,0.9500999034717952,0.7855254811467174,0.7761820933169175,0.9177825672615847,0.7275224681722265,0.8304106747359324,0.9500999034717952,0.7796684809830435,0.025421271745743983,0.018986725421311856,0.018873930058621334,0.020444814447883985,8
8,5,0.777569337434997,0.8651051856899232,0.6440152470758306,0.7543339974323591,0.8420066996245521,0.665713908692194,0.806318295658441,0.8591002937976651,0.7257884111670717,0.8086932180280835,0.8663396402220656,0.7504238716677447,0.8057244304426933,0.8792141515571551,0.6936006200283877,0.8036665217599406,0.8738748586345769,0.73269951733831,0.8146270385867418,0.8583129092456654,0.7479751829902843,0.8198247578471958,0.8741266925836122,0.7649360392976676,0.014759828981957046,0.017817775834888805,0.013743632247047676,0.020359084002240402,9
8,5,0.831963443986529,0.9086641578534475,0.6919722650284335,0.8094122848705101,0.8874011743706333,0.6355730766823722,0.831236422233563,0.9038127128773935,0.6987729811596814,0.8039187085999643,0.8755655762374699,0.6442160276271238,0.829963770242396,0.9038127128773935,0.6951775339340925,0.8026708093481153,0.873757836211643,0.6442160276271238,0.831236422233563,0.9038127128773935,0.6987729811596814,0.7901038121451682,0.8679977563334474,0.6164762394597015,0.01588577473023945,0.012291382420446716,0.010847802201178536,0.01556164448141167,9
8,5,0.8284645320297647,0.9721232039518968,0.786033224952326,0.8542990364271992,0.9436488108027106,0.8241758242759625,0.8367233767127238,0.9721232039518968,0.7967314181978099,0.8568571140556521,0.9436488108027106,0.8275963273066036,0.8333172147145861,0.9721232039518968,0.792319205511853,0.8578254248431939,0.9436488108027106,0.8288910925422435,0.8341705312701072,0.9721232039518968,0.7934245593187083,0.8534485189805612,0.9436488108027106,0.8230385650030303,0.015368458929415012,0.011343645104894474,0.01210153452622539,0.010812052183937125,9
8,5,0.7685034911078904,0.9295953530078208,0.7184729534426789,0.8122776365138091,0.9709816687721914,0.7537326153610944,0.7683383100125365,0.924670970809065,0.7197858444687336,0.8186591264258244,0.9709816687721914,0.7624682008595188,0.7657130671132103,0.9295953530078208,0.7148159033433579,0.8190910482437009,0.9709816687721914,0.7630594561965508,0.7928698798588029,0.9242555392078999,0.7520652414294766,0.8147601686695948,0.9709816687721914,0.757130939608011,0.018966362454012467,0.01594075702190626,0.01605184626012057,0.016306623471980263,9
8,5,0.8279531437000364,0.9246351281488777,0.7380384843250981,0.832553639051796,0.9218585090437696,0.7522562539119227,0.8209218536614878,0.9341288239996853,0.7156388866759072,0.825160104462293,0.9137410987213079,0.7455135833629589,0.822941893641465,0.930578989165845,0.7228389340740238,0.8259797003602661,0.9228580065714291,0.7388727523714779,0.82930225167251,0.9415369125382267,0.7249235366582099,0.8276400320913547,0.9137410987213079,0.7502233076869566,0.014883645221031904,0.009040620741657483,0.00821353212791385,0.010026036616780887,9
8,5,0.8253953072739184,0.8992378717868247,0.7815129132948652,0.7951696203100063,0.8900475818639586,0.7333907472009545,0.8320206778511179,0.8913128577453859,0.7967851356518432,0.79203291276039,0.8796201358392552,0.7350013339623312,0.8271790249326373,0.8992378717868247,0.7843566401984365,0.7871486414775449,0.8796201358392552,0.7269367163601623,0.8396411533444094,0.8913128577453859,0.808934228347289,0.790288201096089,0.8796201358392552,0.7321205700604466,0.03431720951257611,0.02827039771261424,0.027155187877157354,0.02843871508502034,9
8,5,0.8384362067948926,0.8899159411646619,0.7200536611089788,0.812124652429543,0.8980344825844306,0.6670065282357018,0.8421477513672199,0.8922934973948455,0.7268328387565659,0.8179785466942178,0.9045241543819371,0.6717864727230024,0.8425218205387998,0.8976492722602344,0.7157510018495505,0.8155639209853555,0.9045241543819371,0.6652930826530817,0.8407012452679862,0.8870254561948594,0.734174316107395,0.8212714621376519,0.9045241543819371,0.6806417517681165,0.019733501958925287,0.011283932365888259,0.009446207633656268,0.013471074742032355,9
8,5,0.7645918136869014,0.9787763713348212,0.729475487021183,0.7557362580337194,0.9179399647486862,0.7262583166113799,0.7750712465073459,0.9787763713348212,0.7416730604500605,0.7573109577378214,0.9179399647486862,0.7281191929175795,0.7683797709003427,0.9787763713348212,0.7338844934099883,0.757821346028501,0.9179399647486862,0.7287223361547396,0.7750712465073459,0.9787763713348212,0.7416730604500605,0.7624113687147448,0.9335045643736092,0.7313179041969732,0.03987726134479849,0.044098548320613745,0.03777534834108048,0.050098423629326844,9
8,5,0.8715854016495207,0.9249200483892936,0.8454334044236145,0.8010219375021507,0.8816873995382443,0.739772391749889,0.8728358208709733,0.9298414812932209,0.8448837866051904,0.81938426714875,0.8961888089971256,0.7610663305599945,0.8710781763361012,0.914257951691729,0.8499054971426804,0.8222740222314445,0.9072109039376477,0.7577811737334003,0.86786033030817,0.9147189251265211,0.8448837866051904,0.81938426714875,0.8961888089971256,0.7610663305599945,0.022397022971003537,0.010670455641380756,0.01084388170819062,0.010509044896384474,10
8,5,0.7895130746395862,0.977037857758593,0.7480831117158462,0.8074835190551668,0.992306108385675,0.7638676361275154,0.7864246461740348,0.9619351807809878,0.7476489983873779,0.8020206515404156,0.992306108385675,0.7571155983287867,0.7864246461740348,0.9619351807809878,0.7476489983873779,0.8020206515404156,0.992306108385675,0.7571155983287867,0.7864246461740348,0.9619351807809878,0.7476489983873779,0.8020206515404156,0.992306108385675,0.7571155983287867,0.00954876648745041,0.011849051533933432,0.01035444646875228,0.013122853040639478,10
8,5,0.8292388081294858,0.990549923585553,0.794468347538001,0.7888312443619795,0.9817335424361826,0.7576558143054769,0.8269309411043374,0.990549923585553,0.7916630219265586,0.7889507589212964,0.9817335424361826,0.7577946439161017,0.8266919910026536,0.990549923585553,0.7913725663531629,0.7925630365606986,0.9817335424361826,0.7619907109142421,0.8268936747949212,0.990549923585553,0.7916177228988804,0.78333840025068,0.9615103692346231,0.7545435760700392,0.012540426174213769,0.013250574061612692,0.012602122694098425,0.013998309371486996,10
8,5,0.745537791732561,0.8878424402156028,0.7348644709662399,0.7362286027640408,0.9456361642837247,0.721882737720831,0.7565953863338524,0.8456168508921753,0.7499184811417363,0.7384340204067971,0.9456361642837247,0.7242392417123193,0.7471185343767682,0.8878424402156028,0.7365637745532586,0.7296541787343678,0.9456361642837247,0.7148579202135679,0.7566021211927715,0.8456168508921753,0.7499257211374188,0.7389890650908201,0.8745184493237231,0.729704365715665,0.029583610971683494,0.027520271674586642,0.02759627202987925,0.02807868341861204,10
8,5,0.7735300245922982,0.8774085062359449,0.7599671541764117,0.7146199520642154,0.7890640715345756,0.7038278235381163,0.7756990572762397,0.8398674474201842,0.7673209259583028,0.7306082481001088,0.8055754375497705,0.7197402903683595,0.7796320172040445,0.8398674474201842,0.7717673919078331,0.7203408568336803,0.8025177415016463,0.70842771302164,0.7791228301868091,0.8398674474201842,0.771191723003079,0.7306082481001088,0.8055754375497705,0.7197402903683595,0.03123871368702916,0.0317485025443359,0.03348708226226569,0.032889946996724616,10
8,5,0.8156393758570002,1.0,0.7858000238207817,0.8201674016006061,0.990354305230431,0.7967354978116813,0.8253459150263981,1.0,0.7970775971558287,0.831214332183976,0.990354305230431,0.8093034068550359,0.8200673819872539,1.0,0.7909447167942993,0.8319956321167866,0.990354305230431,0.8101922787834904,0.8261548075311035,1.0,0.7980174114792224,0.8374632815530038,0.990354305230431,0.8164127325354829,0.020483934833532995,0.01645713327979067,0.015725466405272795,0.01874796052719229,10
8,5,0.7348796582690388,0.8489965151488121,0.682480073853318,0.7122484277916855,0.8291345279003377,0.654071132725985,0.7361967690697772,0.8718804204478702,0.6738942562016739,0.7122755818573344,0.8321851517567483,0.6525934261283395,0.7417617624597026,0.8718804204478702,0.6820145542931257,0.716681305301883,0.8323637769674187,0.6591030878597797,0.7369163978849913,0.8618594363337797,0.679545703761761,0.7166480073488222,0.8321851517567483,0.6591421231160498,0.05156295863304036,0.0427018245344667,0.04103107198539441,0.04565183444731063,10
8,5,0.788047730569292,0.888204252412029,0.6244080412487748,0.8300485056666267,0.8848197039816085,0.7295343379500523,0.8236014494725905,0.9071073551667759,0.687166195803527,0.8217949281597742,0.8884902598368695,0.6993980122560667,0.8221409626318249,0.9103463397689491,0.6780275265264685,0.8237963728403743,0.8936415203851065,0.6956190261603439,0.8287739501212827,0.9115121617540685,0.6935929853930621,0.8198155902289569,0.8884902598368695,0.6937862632977998,0.014083352107143468,0.010766903632116038,0.008793658522907753,0.013368557531856291,10
8,5,0.848946609543897,0.9445100591031895,0.8111689257751455,0.8154209517054165,0.9290490172839247,0.7657447034700118,0.8471994154005311,0.9445100591031895,0.8087310392369876,0.8234261901830067,0.9390111783047239,0.7728944088577885,0.8442233694467707,0.9445100591031895,0.8045785170944655,0.8178574071154737,0.9290490172839247,0.7692463355434954,0.8508074289342314,0.9542938066323573,0.8098976912773909,0.8201608045069824,0.9460297796162608,0.7651330398360757,0.018309379284392413,0.01542017151733303,0.013484802151872921,0.016312994486517393,11
8,5,0.7711262474227746,0.7805895523244886,0.767683976035296,0.7043914537926278,0.8730569254777074,0.6409416695883974,0.7733588092295165,0.7714591226384279,0.774049819068637,0.7212049595752635,0.8806309619600519,0.661230945055297,0.7637279231603578,0.7566475367093453,0.7663034094144464,0.7170637741722539,0.8817932662920247,0.6550946549290025,0.7691068815249804,0.7714591226384279,0.7682512552543103,0.7191923972551786,0.8893673027743692,0.6551747834288679,0.04175691596067327,0.029635469457419687,0.032747937509934086,0.029952133718070307,11
8,5,0.7666872936255157,0.9187260959467202,0.6778334874659223,0.780705831499309,0.864466160097059,0.7377651694732085,0.78471054905024,0.9140402835794107,0.709128270137984,0.7836908330100628,0.8488697520176192,0.75027613682649,0.7797153718101981,0.921177921284888,0.6970424899013348,0.7799924991137117,0.8488697520176192,0.7446818110141382,0.7798459879057266,0.8904568554135265,0.7152033017582852,0.7925680152843823,0.8488697520176192,0.763704305112532,0.03351676399699575,0.024351084662693027,0.025525037265329488,0.024986204128826524,11
8,5,0.7988812039440494,0.9828205947715549,0.7603494201677726,0.8156674363558981,0.9926473921066941,0.7746209885020273,0.8247028841462398,0.9828205947715549,0.7915802484258246,0.8317113085648843,1.0,0.7926806004370426,0.8095747726606279,0.9828205947715549,0.7732830869717172,0.8234870124067166,1.0,0.7825488671233002,0.8287013027610042,0.9828205947715549,0.7964162592540786,0.8392485271139561,1.0,0.8019659042244979,0.03390532364223936,0.04022370485305174,0.033184776450227,0.040238545695287564,11
8,5,0.903121346111233,0.9787961803757499,0.8737525971722561,0.9154891380620604,0.9714015563542048,0.8914702084716081,0.9071064046364631,0.9787961803757499,0.87928422245871,0.9186711356050524,0.9768522495433675,0.8936776167792926,0.9071064046364631,0.9787961803757499,0.87928422245871,0.9209588641189205,0.9844654624059261,0.8936776167792926,0.9084004320742993,0.9787961803757499,0.8810804507577877,0.9202442978192144,0.9768522495433675,0.8959265800696818,0.04956456306480189,0.06620761484245669,0.061747303844360044,0.07841079509324966,11
8,5,0.7370804513377773,0.7879858781906447,0.7179488551633812,0.7940399674818432,0.8443826978624236,0.7731749916705563,0.7406331952075254,0.8009275586384236,0.717972990116106,0.7904588753935314,0.842830911067573,0.7687528366215806,0.7391901249627607,0.7879858781906447,0.7208513995361066,0.793645367862582,0.8443826978624236,0.772616846859193,0.7434785326240766,0.8009275586384236,0.7218876800516074,0.7852824539633707,0.842830911067573,0.7614310029916284,0.023684120155961864,0.02006954279055638,0.017822869728708748,0.02240520274261054,11
8,5,0.8316982366818251,0.859017191180294,0.8037912613078246,0.7937276456870133,0.840368029025734,0.7443901800105278,0.819288710397002,0.8626187248822307,0.7750260484689209,0.7971306660839532,0.8398446304807106,0.7519466731260293,0.8205169812848385,0.8650493860702309,0.7750260484689209,0.7999894488960025,0.8398446304807106,0.757829554128732,0.8105794429761807,0.8655226357598862,0.7544536374271525,0.7988991322774801,0.8398446304807106,0.7555858709447553,0.017185389050398223,0.011803664080043068,0.010816949833242964,0.01352443122943513,11
8,5,0.8058373820710726,0.9748755404477448,0.7360215916551198,0.7879963149345663,0.8967264114745981,0.7419036607543751,0.8066266325519948,0.9748755404477448,0.7371368167366348,0.8039790270348572,0.9170665796780292,0.7560391684130375,0.8048836441401254,0.9748755404477448,0.7346739428573117,0.8069244847635031,0.9170665796780292,0.7602332589380212,0.8095659506873604,0.9748755404477448,0.7412901259665273,0.8057462588076828,0.9170665796780292,0.7585555616926877,0.017464844390003884,0.01719847247214166,0.015617373514054317,0.01858846851833359,11
8,5,0.8305940403190117,0.9636154481583523,0.7929880230712387,0.8298622480744565,0.9228515443734877,0.7979301015315572,0.8442222776253032,0.9636154481583523,0.8104690517103065,0.8296327008785936,0.9228515443734877,0.7976217287612625,0.8411635855979255,0.9636154481583523,0.8065456475512087,0.8239528330475839,0.9228515443734877,0.7899914173938174,0.8482127822978262,0.9636154481583523,0.8155876980104049,0.8238012066910646,0.9228515443734877,0.789787723162512,0.019692197505968748,0.018566864923814812,0.01709745328097652,0.018165206055826694,12
8,5,0.7711349967522877,0.845651827408148,0.7530302958207852,0.7780207633143811,0.9159491511237322,0.7447806927694344,0.778217017788188,0.8577613910592539,0.758890818912294,0.7726457023841844,0.9132123795299615,0.7387698169424377,0.7758499652836903,0.845651827408148,0.758890818912294,0.7741171255605962,0.9132123795299615,0.7405958459470057,0.7811000664175816,0.8577613910592539,0.7624743365866904,0.7756933890458761,0.9132123795299615,0.7425519812649105,0.04423343350047984,0.035054444115911666,0.037173952410940944,0.03486705002943396,12
8,5,0.8664030607730789,0.9534681297179358,0.8057622995814354,0.8618543788432711,0.9436357823163798,0.7971871439501028,0.8625869906683067,0.9572215364028597,0.7966740940506821,0.8504374988747253,0.9275542023058742,0.7894587951207759,0.861075149057953,0.9572215364028597,0.794109255788926,0.8587553447772084,0.9534334458756392,0.7838902685745903,0.8582946982002848,0.9572215364028597,0.7893922228035651,0.8637807743324504,0.9369799288769424,0.8058998048224751,0.014908578410469135,0.01192584809945458,0.010856633954637648,0.011477476687928893,12
8,5,0.8186730942419483,0.9931027358503436,0.7990213523380975,0.8518632640223294,1.0,0.8308917011798205,0.8086670602315184,0.9931027358503436,0.7878880099410829,0.8463430351639515,0.9706891280320216,0.8287394887944929,0.8126249605303209,0.9931027358503436,0.7922918185983271,0.8471785545543175,1.0,0.8255437822900613,0.8086670602315184,0.9931027358503436,0.7878880099410829,0.8456381311156472,0.9706891280320216,0.8279347922170136,0.013288102228992908,0.012270149260181901,0.012111156638697308,0.012202280591795272,12
8,5,0.8127998893132669,0.8942177267231602,0.7477134061570982,0.8107336775291719,0.9310210280467978,0.711655151689774,0.8138899753236427,0.8799772810500867,0.7610589195275322,0.8219183242285957,0.9392389294027671,0.7252834531368123,0.8292837090489396,0.892579321999971,0.7786843689380456,0.8180239732868764,0.9392389294027671,0.7181813954100785,0.827262344072715,0.892579321999971,0.7750470983855628,0.8222140397771651,0.9392389294027671,0.7258227442608184,0.027605183676037745,0.014122405826665968,0.013566380805116143,0.015582182751647241,12
8,5,0.8149772565215937,0.9353158252697578,0.7237692887652186,0.8360330968488281,0.943141033565776,0.7672380212666284,0.8149785699746624,0.9388651274436522,0.7210814823108846,0.8513728639917124,0.9441379359582405,0.7917901632793415,0.8174344323519914,0.9388651274436522,0.7253987114873673,0.8401303921245716,0.9441379359582405,0.7733266886972043,0.8282165115397561,0.9388651274436522,0.7443528301229528,0.8497369958321194,0.9561291406046772,0.7814016710622761,0.01472959491383368,0.01648142949073824,0.01503288471559578,0.017774144218995078,12
8,5,0.8269208181067066,0.9725008378853481,0.7452956669044848,0.8353368539855661,0.9658154839134123,0.765526358615363,0.8154760811821309,0.9725008378853481,0.7274339890881673,0.8280500690610578,0.9658154839134123,0.7543408964475591,0.8261897623381723,0.9725008378853481,0.7441547160299148,0.8249944633732776,0.9658154839134123,0.7496504380115712,0.8257337519591776,0.9725008378853481,0.743443025536356,0.8362446421819698,0.9658154839134123,0.7669198443065763,0.013527940337346552,0.012614533229214457,0.012174818500853137,0.013350357209532069,12
8,5,0.8534089145895715,0.9603316715251626,0.8017866664584098,0.7982460264576492,0.9320393413970168,0.724566538233064,0.8539082137166996,0.9603316715251626,0.8025270269289881,0.8007320303555306,0.9422528468216657,0.7227970353591389,0.8600399631562361,0.9603316715251626,0.8116191816191725,0.7982415023603765,0.9422528468216657,0.7189349827240942,0.849522555767249,0.9628471290806249,0.7948095142164677,0.8007320303555306,0.9422528468216657,0.7227970353591389,0.020885975417862614,0.01692793457525276,0.014882315058710882,0.017956823722424405,12
8,5,0.8825301082277212,0.9895363381728624,0.8084016226795367,0.8338396245634697,0.9218808072245311,0.7613615678056335,0.9070122847871475,0.9917733464477838,0.8482941228859151,0.8540842821952686,0.9353168296216285,0.787211291567494,0.9003807948500265,0.9917733464477838,0.8370686732679531,0.8528928163475463,0.9299343976387416,0.7894699506753171,0.9070122847871475,0.9917733464477838,0.8482941228859151,0.8470423595321479,0.9353168296216285,0.7743722537926101,0.007288237931233058,0.005484955254031471,0.0052708211052159655,0.005818741353271439,13
8,5,0.7648563684497247,0.874747871362913,0.6845766702724388,0.8087046467315042,0.8900455866775927,0.7312008005522858,0.7692980578710565,0.8791590846604124,0.6890406235991504,0.8148879046501938,0.8900455866775927,0.7432756337457899,0.770118641793178,0.874747871362913,0.6936832236970601,0.8101249928823956,0.8900455866775927,0.7339744909068819,0.7709723434685195,0.8791590846604124,0.6919380350877306,0.8141959732484542,0.8900455866775927,0.7419244114019666,0.013017161752120164,0.010107833550129479,0.008609422385580878,0.011911924450098785,13
8,5,0.7971220217654764,0.9623026769956956,0.7624314369650104,0.791361884220903,0.9484203403224765,0.7582249803201057,0.8081393275156196,0.9826788679019303,0.7714832268459211,0.7989319354119873,0.9484203403224765,0.7673921951728573,0.8008683760385598,0.9826788679019303,0.7626852590336646,0.7986895635085645,0.9484203403224765,0.7670986865482969,0.8047837750470911,0.9826788679019303,0.7674229545825735,0.7942688655063704,0.9484203403224765,0.7617452896739173,0.020066038171102352,0.021104241224345146,0.019293618230631235,0.02376483847709492,13
8,5,0.8751634944989903,0.9124038468900072,0.8137847425919761,0.8469137087040234,0.9415635726269299,0.7140489264653346,0.87610804931505,0.9095458231563033,0.8209966260026271,0.8524599638511091,0.9383516418438396,0.7318894884205802,0.8846060966274112,0.9124038468900072,0.8387904394868363,0.850063573356434,0.9380546871278398,0.7265460141584632,0.8780192279856911,0.9001675371404211,0.8415148587870815,0.849447569757387,0.9417479830319079,0.7198808297539473,0.013824508615041444,0.00947883661601417,0.0088161078198698,0.011424373115080745,13
8,5,0.8125332359316951,0.8861835075360095,0.738710638252225,0.7510976152211114,0.8959782560935012,0.6154328479263901,0.8313232075503941,0.8858549913772524,0.7766638308705371,0.7785457614540022,0.8894363181096303,0.674708965362532,0.8253593338935951,0.8858549913772524,0.7647221293525945,0.7706681598330848,0.8894363181096303,0.6594548572304123,0.8319650778475742,0.881283327509664,0.7825314339009466,0.7770876136823274,0.8925703346634623,0.6689507613456083,0.03840801502794655,0.025555192385705763,0.02620760901939984,0.025167431453568714,13
8,5,0.703035866136959,0.7503572334838939,0.6665945370495319,0.7071070031743928,0.7649588434951878,0.6502330668020226,0.7118774773172373,0.7681741760536429,0.6685244078645225,0.7236524233145071,0.776168553724096,0.6720240041859896,0.713513832595882,0.7719354420089827,0.6685244078645225,0.712084281763869,0.7735347825556942,0.6516725152115042,0.7032696310560739,0.7420840090740828,0.67337938058406,0.7363830567127868,0.7931832103074913,0.6805430297823923,0.041591149967770386,0.019437529173328253,0.01767809629452102,0.019618387824120096,13
8,5,0.75868371973069,0.7878055010296504,0.7210813134081564,0.7362685863681765,0.76550663654835,0.6955056061631624,0.7723996226861172,0.7976304023880768,0.7398213260342811,0.7514032595061949,0.7783189664854566,0.7138780338485824,0.7660801107336224,0.7961227583806784,0.7272886703257637,0.7560588553726942,0.7708275445225606,0.7354687072691029,0.7755851795425697,0.8034856895779908,0.7395596938695729,0.749704267356451,0.7783189664854566,0.7098103480636028,0.044067174851347854,0.03296543751023459,0.032836588110836104,0.03434825822052802,13
8,5,0.832437478303307,0.9044674223478983,0.7513489339506535,0.8447827358093759,0.9372556907723189,0.727110107721574,0.8469819626866879,0.9095567619204755,0.7765376571922096,0.8472376243801625,0.9372556907723189,0.7326888630478128,0.8609097243008539,0.9251429768997156,0.7885983957087681,0.8386646266823802,0.9219456086489813,0.7326888630478128,0.855567275933893,0.9154683282844573,0.7881329719825759,0.8371705755062068,0.9278606079282409,0.7217667316391512,0.007028366361855691,0.0053062537048908865,0.0048834608165116335,0.006602351541042367,13
8,5,0.7876292531524164,0.9332446128619329,0.7749150877065468,0.6851713534912286,0.9437706331768184,0.6665415177885632,0.778163202653377,0.9332446128619329,0.7646225245895815,0.6970218905649492,0.9437706331768184,0.6792457832985741,0.7834016050222634,0.9332446128619329,0.7703183094387428,0.6965992126108131,0.9437706331768184,0.6787926550630209,0.7801530672146236,0.9332446128619329,0.7667861308996177,0.6993822941672574,0.9437706331768184,0.6817762335125993,0.04449748344971925,0.04193593101127746,0.03901181062447051,0.041653187333627,14
8,5,0.7313299721654767,0.8995837023566785,0.5861792441621612,0.8061973884153208,0.8821425115020551,0.7420840992433798,0.7549297873974448,0.9013106358704202,0.6286485649992832,0.8139723560005617,0.8717047387236572,0.7652343620692891,0.754880501285451,0.9042615165453839,0.6260110664728404,0.8162393173455604,0.8739513642332298,0.7675184910380172,0.7530623861378188,0.9044225605884072,0.6224855514534096,0.81049711236004,0.8717047387236572,0.758825298699313,0.016717736368546482,0.01131821532274567,0.00923356958975859,0.013732070266277747,14
8,5,0.7941871404670031,0.9063961442123044,0.7076853094004861,0.8537739308565503,0.9456645511147519,0.7902272769592268,0.8223257147317087,0.9041021558162323,0.7592843218326949,0.8622002467587495,0.9702858846869051,0.7874539820650047,0.8179644771701013,0.9041021558162323,0.751561009729802,0.8622002467587495,0.9702858846869051,0.7874539820650047,0.827400100030715,0.9118182963009975,0.7623221801760185,0.8694434405469502,0.9702858846869051,0.7997061825121734,0.015834348157196698,0.012165696978669717,0.011876197719777003,0.011962733772798152,14
