n_features,n_classes,K,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
8,3,4,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7703561353203507,0.748224714471827,0.7930960945600002,0.7163212782474208,0.6844526373029854,0.7498250954394649,0.05403485707293003,1.33514404296875e-05,0.9619047619047619,True
8,4,2,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.6692490498561467,0.646170428412714,0.6934114044331198,0.6138250960729617,0.5846437752234431,0.6459673274185553,0.05542395378318511,1.9073486328125e-06,1.0,True
8,4,4,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7497362465647918,0.7336285876353575,0.7646990951050676,0.6714188262321396,0.6511129490738573,0.6929314162426775,0.07831742033265213,1.9073486328125e-06,1.0,True
8,5,2,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.6630697281562014,0.6468569115741412,0.679368848429277,0.601665742543155,0.585533072043723,0.6185748259952845,0.061403985613046386,1.9073486328125e-06,1.0,True
8,5,4,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7427001375606375,0.7287426870844159,0.7565995588251274,0.6615938664626018,0.6466535159952808,0.6766501502026899,0.08110627109803567,1.9073486328125e-06,1.0,True
14,3,4,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7914376939873233,0.7687281745684341,0.8164347799519772,0.7574759141692683,0.7249417752994465,0.791033386349963,0.03396177981805496,1.9073486328125e-05,0.9523809523809523,True
14,3,7,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.8151758538451557,0.7959639460239657,0.8365542436144622,0.7880226800140955,0.7641575460701502,0.8132284623264644,0.027153173831060157,3.814697265625e-06,0.9904761904761905,True
14,4,4,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7459584629598686,0.7253024763331368,0.7691270452913623,0.6913209938271875,0.6669435736774307,0.7204297509092097,0.05463746913268103,1.9073486328125e-06,1.0,True
14,4,7,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7845964630602998,0.7676955052211804,0.8033596959307903,0.7497433707419672,0.7307298771765215,0.7717934334356867,0.03485309231833268,1.9073486328125e-06,1.0,True
14,5,4,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7146383054510868,0.7030438052038397,0.7252961699771693,0.6614953571418412,0.6487035046808451,0.6735556342558544,0.053142948309245666,1.9073486328125e-06,1.0,True
14,5,7,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7605589005851052,0.7504731583796531,0.7706556679163139,0.7176829141327274,0.7056155882961449,0.7292256666256458,0.04287598645237762,1.9073486328125e-06,1.0,True
20,3,5,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7756297273661334,0.7519463328473821,0.8037180319450943,0.7464956625532796,0.7179696310025824,0.7789828050517044,0.02913406481285378,0.0001318338889828333,1.0,True
20,3,10,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.8061167451613299,0.7856186601939712,0.8293748673961149,0.7749651748969281,0.7508237475366185,0.8030643318971137,0.031151570264401646,1.9073486328125e-06,1.0,True
20,4,5,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7611403427631039,0.7402567418452118,0.7820303763583459,0.7330778913325563,0.7065347317897633,0.7605466266158211,0.028062451430547697,9.5367431640625e-06,0.9714285714285714,True
20,4,10,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7954912476385887,0.7780748213399684,0.8118989303464248,0.7618108693732422,0.7404953628082642,0.7840466417095272,0.033680378265346436,1.9073486328125e-06,1.0,True
20,5,5,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.731012325000764,0.7155359671634327,0.7474057837132798,0.6974477634991828,0.680721598114057,0.714774968834914,0.0335645615015811,1.9073486328125e-06,1.0,True
20,5,10,fidelity_test,contrastive_fidelity_test,ovr_union_half_fidelity_test,20,0.7782784366241902,0.7663937092207053,0.7908733856256905,0.7349392698864685,0.7214242978439823,0.7494558206928366,0.04333916673772163,1.9073486328125e-06,1.0,True
8,3,2,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7127059931221051,0.6872494136697761,0.7376639810930579,0.6753901314674711,0.6386536411341863,0.7155222635195,0.037315861654634117,0.017181396484375,0.6,False
8,3,4,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7682854539484991,0.7462064552362783,0.7911514650858424,0.7163212782474208,0.6844526373029854,0.7498250954394649,0.051964175701078294,0.000133514404296875,0.8857142857142857,True
8,4,2,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.6782734339192851,0.6602355307432795,0.6969070978931747,0.6138250960729617,0.5846437752234431,0.6459673274185553,0.06444833784632345,3.62396240234375e-05,0.9333333333333333,True
8,4,4,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7373085350559271,0.7200769986423976,0.7550466909849953,0.6714188262321396,0.6511129490738573,0.6929314162426775,0.06588970882378753,1.9073486328125e-06,1.0,True
8,5,2,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.6756813800062154,0.6591775126597739,0.6919618332331336,0.601665742543155,0.585533072043723,0.6185748259952845,0.0740156374630605,1.9073486328125e-06,1.0,True
8,5,4,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7465731973397277,0.7345650922352047,0.7587205107471374,0.6615938664626018,0.6466535159952808,0.6766501502026899,0.084979330877126,1.9073486328125e-06,1.0,True
14,3,4,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7783109334253878,0.7544833626106423,0.8043775427457228,0.7574759141692683,0.7249417752994465,0.791033386349963,0.020835019256119486,0.01923370361328125,0.5904761904761905,False
14,3,7,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.8090080832733276,0.7897057770387715,0.8310262422240987,0.7880226800140955,0.7641575460701502,0.8132284623264644,0.020985403259232354,0.0002613067626953125,0.8571428571428571,True
14,4,4,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7368461460255431,0.7168426053765442,0.7587246458754623,0.6913209938271875,0.6669435736774307,0.7204297509092097,0.04552515219835555,6.29425048828125e-05,0.9142857142857143,True
14,4,7,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7744510873778709,0.7574901932642221,0.7928670653617934,0.7497433707419672,0.7307298771765215,0.7717934334356867,0.024707716635903914,3.814697265625e-06,0.9904761904761905,True
14,5,4,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7183881477227602,0.7054492028385692,0.7312261128052921,0.6614953571418412,0.6487035046808451,0.6735556342558544,0.05689279058091904,1.9073486328125e-06,1.0,True
14,5,7,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7586909198148202,0.7481819290295437,0.7693219896918315,0.7176829141327274,0.7056155882961449,0.7292256666256458,0.04100800568209263,1.9073486328125e-06,1.0,True
20,3,5,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7617153593880376,0.738056221009766,0.7887738120731849,0.7464956625532796,0.7179696310025824,0.7789828050517044,0.015219696834757874,0.01068878173828125,0.638095238095238,False
20,3,10,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7947768978823325,0.7728890402421476,0.8198136508832858,0.7749651748969281,0.7508237475366185,0.8030643318971137,0.01981172298540452,0.0003223419189453125,0.8476190476190476,True
20,4,5,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7489028541943498,0.7260034984704195,0.7716771837559072,0.7330778913325563,0.7065347317897633,0.7605466266158211,0.015824962861793523,0.03623390197753906,0.5333333333333333,False
20,4,10,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7865882478934973,0.7687445554450156,0.803912082950357,0.7618108693732422,0.7404953628082642,0.7840466417095272,0.024777378520255085,3.814697265625e-06,0.9904761904761905,True
20,5,5,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7286502285247674,0.7140925980872508,0.7444342117754941,0.6974477634991828,0.680721598114057,0.714774968834914,0.031202465025584436,1.9073486328125e-06,1.0,True
20,5,10,fidelity_test,logistic_fidelity_test,ovr_union_half_fidelity_test,20,0.7686146303887548,0.7561923844416641,0.7819499941352664,0.7349392698864685,0.7214242978439823,0.7494558206928366,0.03367536050228616,1.9073486328125e-06,1.0,True
8,3,2,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7163212782474208,0.6844526373029854,0.7498250954394649,0.6753901314674711,0.6386536411341863,0.7155222635195,0.040931146779949856,0.00021367000439069728,0.968421052631579,True
8,3,4,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7729706699282716,0.7513859191213285,0.7954092251603048,0.7163212782474208,0.6844526373029854,0.7498250954394649,0.05664939168085072,2.6702880859375e-05,0.9428571428571428,True
8,4,2,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.6714188262321396,0.6511129490738573,0.6929314162426775,0.6138250960729617,0.5846437752234431,0.6459673274185553,0.05759373015917789,1.9073486328125e-06,1.0,True
8,4,4,fidelity_test,ovr_union_fidelity_test,ovr_union_half_fidelity_test,20,0.7454093933434471,0.7286495036127957,0.7615915653363541,0.6714188262321396,0.6511129490738573,0.6929314162426775,0.07399056711130744,1.9073486328125e-06,1.0,True
