n_features,n_classes,K,pair_lasso_fidelity,fisher_select_fidelity,ridge_select_fidelity,joint_lasso_fidelity,joint_refit_fidelity,pair_lasso_crosspair_overlap,pair_lasso_cycle_residual,fisher_select_crosspair_overlap,fisher_select_cycle_residual,ridge_select_crosspair_overlap,ridge_select_cycle_residual,joint_lasso_crosspair_overlap,joint_lasso_cycle_residual,joint_refit_crosspair_overlap,joint_refit_cycle_residual,pair_lasso_support_stability,pair_lasso_direction_variance,fisher_select_support_stability,fisher_select_direction_variance,ridge_select_support_stability,ridge_select_direction_variance,joint_lasso_support_stability,joint_lasso_direction_variance,joint_refit_support_stability,joint_refit_direction_variance,seed
8,5,5,0.7604983056392952,0.7586816589007249,0.7586816589007249,0.6320810481769695,0.662637181836255,0.5584656084656086,0.5915090225915605,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.028533912556097607,1.0,0.012226091489420323,1.0,0.012226091489420323,0.7015873015873015,0.18331182766470727,0.7015873015873015,0.22410656077885177,10
8,5,2,0.5921976573547465,0.713296940454483,0.713296940454483,0.5273773564642559,0.5601559301804035,0.28148148148148144,1.5612058150389658,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.206337008920869e-07,1.0,0.007305320438475311,1.0,0.007305320438475311,0.46666666666666656,0.6674535583102159,0.46666666666666656,0.7986158991986361,10
8,5,5,0.799519407990773,0.789372795922524,0.789372795922524,0.635952042954668,0.7074960925820503,0.4550264550264549,0.8517479715218274,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6031746031746031,0.012823359591235475,0.8888888888888887,0.022897943733226265,0.8888888888888887,0.022897943733226265,0.8888888888888887,0.15340632971118004,0.8888888888888887,0.019775825957827287,10
8,5,2,0.6747411206866764,0.813325993038386,0.813325993038386,0.6216828095497958,0.813325993038386,0.4148148148148147,1.639812763098334,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.180685894658059e-07,1.0,0.004454070776502219,1.0,0.004454070776502219,1.0,0.5952682300391803,1.0,0.004454070776502219,10
8,5,5,0.7972273162267967,0.8249821384855769,0.8249821384855769,0.7621717389196703,0.835067759795338,0.5968253968253968,0.6925481814517794,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888887,0.014031117199927995,0.8222222222222221,0.0198814390903714,0.8222222222222221,0.0198814390903714,0.7555555555555554,0.010199690744898574,0.7555555555555554,0.019149669406588195,10
8,5,2,0.8634794306788939,0.6235096777420114,0.5914472439895596,0.8617428913885726,0.8229087960049023,0.23703703703703707,1.6652622690059904,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6444444444444444,1.771900845108775e-07,0.7777777777777778,0.1066750396185556,0.6444444444444444,0.11120627767840124,0.6,1.2522962423998807e-07,0.6,0.22839472708625222,10
8,5,5,0.8465145874044626,0.8273078633233133,0.8273078633233133,0.8573186618289222,0.8335983434624692,0.5756613756613758,0.9699031554081726,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8222222222222221,0.027321738804107678,0.7999999999999999,0.11590281025231355,0.7999999999999999,0.11590281025231355,1.0,0.046375267169858556,1.0,0.009836345296049829,10
8,5,2,0.7887054043904699,0.6182778289480099,0.6182778289480099,0.7468482578784866,0.7761986849764158,0.2518518518518519,1.1005935639497149,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.511111111111111,1.4618762999660164e-07,0.7777777777777779,0.1293430837632375,0.7777777777777779,0.1293430837632375,0.7777777777777779,4.4680612557924315e-07,0.7777777777777779,0.1914391205859849,10
8,5,5,0.801617282963724,0.772934645439483,0.772934645439483,0.7972625428079032,0.7918191938108029,0.5227513227513226,0.41216901479756196,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8222222222222221,0.015142946352506294,1.0,0.009695995437990866,1.0,0.009695995437990866,0.8888888888888887,0.026652466078418195,0.8888888888888887,0.07287331539077169,10
8,5,2,0.6448583050874507,0.8157070180425896,0.8157070180425896,0.642237250329992,0.7207019212054491,0.31111111111111117,1.4992778424744693,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0002047296204051849,1.0,0.0019243921194438602,1.0,0.0019243921194438602,1.0,0.5052492316426391,1.0,0.002409236442662513,10
8,5,5,0.8454413139446978,0.8614925683910314,0.8614925683910314,0.6525842789559003,0.7341096520378815,0.5592592592592592,0.8724773257320972,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7333333333333332,0.0141645482179407,0.7999999999999997,0.014140882317948003,0.7999999999999997,0.014140882317948003,0.8222222222222222,0.030901632375558596,0.8222222222222222,0.13754469700491376,10
8,5,2,0.6796156069221855,0.7001446204344974,0.7001446204344974,0.678698571558188,0.7001446204344974,0.42962962962962953,1.5044586500942385,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5999999999999999,1.4155184831084847e-06,1.0,0.003089996850647094,1.0,0.003089996850647094,0.6444444444444444,0.4413237618261784,0.6444444444444444,0.42135769538059553,10
8,5,5,0.8202091020435853,0.850303936591919,0.850303936591919,0.7119214290437179,0.850303936591919,0.5883597883597882,0.7090262590358535,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0759612658227125,0.8222222222222221,0.03842650770679792,0.7999999999999999,0.04181312707905698,0.8888888888888887,0.024123105979881147,0.8888888888888887,0.04530570863887097,10
8,5,2,0.6961931910664181,0.7363456666563383,0.7363456666563383,0.6961931910664181,0.7441526082565492,0.35555555555555557,1.9642413904914515,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777778,0.524055332868073,0.7777777777777779,0.10375360260693797,0.7777777777777779,0.10375360260693797,1.0,9.615761636051332e-06,1.0,0.00716065743250992,11
8,5,5,0.772204883532202,0.7872547894367614,0.7872547894367614,0.7463433058444088,0.7975964120744387,0.5523809523809524,0.8058573397633986,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7555555555555553,0.04567275065207009,1.0,0.02592138677666022,1.0,0.02592138677666022,0.7999999999999999,0.027108232412939335,0.7999999999999999,0.05185969794527098,11
8,5,2,0.8114517260504577,0.8517298745746574,0.8517298745746574,0.5427589861193344,0.8425225240519274,0.29629629629629634,1.3926729415839079,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5111111111111111,3.998599627728907e-09,1.0,0.00031989347776008623,1.0,0.00031989347776008623,1.0,0.00021156267723721603,1.0,0.0012213676723706634,11
8,5,5,0.8567171500084433,0.8608336768854031,0.8647347516647704,0.7917546192303333,0.8608336768854031,0.503968253968254,0.5118417732247957,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7015873015873015,0.007850144135859388,0.7999999999999999,0.017231252397736325,0.7555555555555554,0.01892818851349557,1.0,0.015620679720710474,1.0,0.0077547121931786445,11
8,5,2,0.6159091013047959,0.8010736598932996,0.8010736598932996,0.6069602603929672,0.8010736598932996,0.37777777777777777,1.3189285583653847,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.798780408144191e-07,0.7777777777777779,0.0818145586374648,1.0,0.006382098268645027,0.7777777777777779,2.990638115595209e-06,0.7777777777777779,0.048280220154024465,11
8,5,5,0.7475399144235142,0.8004871276012221,0.8004871276012221,0.7133642933250556,0.8004871276012221,0.577248677248677,0.4926625411328197,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6857142857142857,0.00796583095000733,0.8222222222222221,0.023297801327767147,0.8222222222222221,0.023297801327767147,0.8888888888888887,0.008572226655604785,0.8888888888888887,0.01966744871929767,11
8,5,2,0.6728695222113208,0.7037703631872982,0.7037703631872982,0.6711138004307466,0.6711138004307466,0.29629629629629634,0.8992648133901625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6444444444444445,5.412668127697027e-07,0.5999999999999999,0.49836473235084666,0.511111111111111,0.4593137667657472,0.7777777777777779,0.6691256124322971,0.7777777777777779,0.3485939888481269,11
8,5,5,0.6760281422380255,0.7393268915998723,0.7393268915998723,0.6711138004307466,0.6845792795248574,0.5134920634920633,0.6073743340956628,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7841269841269841,0.06267443127919115,0.8888888888888888,0.020669839886623534,0.8888888888888888,0.020669839886623534,0.565873015873016,0.286355613651862,0.565873015873016,0.5047852413626078,11
8,5,2,0.6299247882533968,0.7059516823432778,0.7059516823432778,0.6228677742559713,0.6228677742559713,0.2592592592592593,1.5467183052295463,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.320188500077983e-08,1.0,0.005872050004807836,1.0,0.005872050004807836,1.0,0.8655885715418243,1.0,0.27088952472194194,11
8,5,5,0.764036036871549,0.7730752171561702,0.7730752171561702,0.6453530262053824,0.7393100212178694,0.5171957671957672,0.6502986507163991,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6253968253968253,0.014475326422955128,1.0,0.016389521259318234,1.0,0.016389521259318234,1.0,0.08787273491440152,1.0,0.022646146500823368,11
8,5,2,0.6065585571221425,0.5961526790664772,0.5961526790664772,0.5232532127282804,0.5117548084179145,0.32592592592592595,1.459419806828474,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.37777777777777766,0.733301616101014,0.7777777777777778,0.2510037122832415,1.0,0.02877863957811081,0.39999999999999997,1.0665824460113622,0.39999999999999997,0.6951533815976096,11
8,5,5,0.6779897855485832,0.6470447655612683,0.6470447655612683,0.6498903972542035,0.6509497065250336,0.5439153439153438,0.38671136368362113,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7841269841269841,0.05842446453546982,0.7555555555555554,0.14941861791226735,0.7555555555555554,0.14941861791226735,0.8888888888888887,0.023600437994975753,0.8888888888888887,0.1436587505595765,11
8,5,2,0.8067814138761182,0.8229521330653503,0.8229521330653503,0.5214428918483398,0.5607065345133724,0.2222222222222222,1.8312641797203812,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6,1.0549337603495934e-08,0.511111111111111,0.020180640084003127,0.511111111111111,0.020180640084003127,0.6,0.6101763224331713,0.6,0.4823822825303911,11
8,5,5,0.8548581310626243,0.832013357301911,0.832013357301911,0.5489518435929627,0.5874930914607283,0.44708994708994704,0.8758956123624653,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.019670806838943032,0.7999999999999997,0.06953630331219096,0.7999999999999997,0.06953630331219096,0.6476190476190475,0.292670059605379,0.6476190476190475,0.49734068098373263,11
8,5,2,0.6304181598766246,0.6650498691369016,0.6650498691369016,0.624898486358253,0.6991237488553994,0.2740740740740741,1.3583737582344895,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6444444444444444,4.719875779044635e-07,0.511111111111111,0.15830355387253142,0.511111111111111,0.19365934791577963,0.5999999999999999,0.3007480775862157,0.5999999999999999,0.2584269921399654,11
8,5,5,0.7964109119273584,0.7865459094213443,0.7865459094213443,0.681817395488888,0.774135542201538,0.49497354497354495,0.6606443051420571,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7555555555555553,0.06063875607897687,0.7999999999999999,0.12629404375787018,0.7555555555555554,0.14212087791171388,1.0,0.02787770626623947,1.0,0.026894479910844003,11
8,5,2,0.5831972739222961,0.6597578998811736,0.6597578998811736,0.5831972739222961,0.6418103396089516,0.22962962962962968,1.7542657269162565,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6444444444444443,0.009994781800055409,0.7777777777777779,0.29439895969024776,0.7777777777777779,0.29439895969024776,0.5111111111111111,0.5329122581250574,0.5111111111111111,0.512074986251197,12
8,5,5,0.7113965728773506,0.7916019830524945,0.7916019830524945,0.5831972739222961,0.7834632284573246,0.5915343915343916,0.6999327100659112,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05100523504608184,1.0,0.015330627385270211,1.0,0.015330627385270211,1.0,0.17738239217451457,1.0,0.011183369880166397,12
8,5,2,0.8333031598685674,0.8302072988794006,0.8302072988794006,0.8333031598685674,0.8171332204429537,0.5999999999999999,1.2399503320229162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3319004039951261,1.0,0.004372152141882331,1.0,0.004372152141882331,1.0,2.0189091374119938e-07,1.0,0.008129048725367396,12
8,5,5,0.831125147924271,0.8321129821649688,0.8321129821649688,0.829593837850817,0.8454190124178035,0.5333333333333333,0.29940156337406193,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7333333333333332,0.02204124993910713,0.8222222222222222,0.04882859746480151,0.8222222222222222,0.04882859746480151,0.6634920634920634,0.026118408319430724,0.6634920634920634,0.0349572410520228,12
8,5,2,0.43784527167485915,0.6531950338388417,0.6531950338388417,0.43784527167485915,0.6631019661705564,0.2444444444444445,1.5976774064812542,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46666666666666656,0.599063709228838,1.0,0.01674119690361249,0.7777777777777778,0.11645522678101285,0.4888888888888889,0.8663212373274071,0.4888888888888889,0.6086113632590548,12
8,5,5,0.7458280671506161,0.7752456132805856,0.7752456132805856,0.48968955361151206,0.7609710834460299,0.5193121693121694,0.6810573435668784,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7365079365079364,0.18833186321578338,0.8222222222222222,0.14488960102679616,0.8222222222222222,0.14488960102679616,1.0,0.4431211160627009,1.0,0.04416491685342706,12
8,5,2,0.7474842620951361,0.7896183134927299,0.7896183134927299,0.5870173231830108,0.7896183134927299,0.27407407407407414,1.7978028748657557,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777779,0.33322238710271557,1.0,0.04544536149941072,0.7777777777777779,0.06495688884234348,0.7777777777777778,0.5216763814248553,0.7777777777777778,0.06751796506024768,12
8,5,5,0.8119719239457116,0.8229150647229786,0.8229150647229786,0.7150136309679522,0.8229150647229786,0.5576719576719575,0.825121733188545,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7174603174603174,0.03949993050405776,1.0,0.022307466573150178,1.0,0.022307466573150178,0.8222222222222221,0.030400300855166915,0.8222222222222221,0.02252773153563014,12
8,5,2,0.7727674950748394,0.8044675924217821,0.8044675924217821,0.5658952503218388,0.7790282485525274,0.2740740740740741,1.275991313392313,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777778,1.15362440901167e-06,1.0,0.007357401694189015,1.0,0.007357401694189015,0.6,0.7167851772544925,0.6,0.02669688528944824,12
8,5,5,0.786337111997738,0.7985699943872064,0.7985699943872064,0.7915783750616395,0.7860897093974397,0.6018518518518517,0.5786968502869382,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999997,0.019998035234855948,1.0,0.017897330722772886,1.0,0.017897330722772886,1.0,0.023715736478692663,1.0,0.017711919979781852,12
8,5,2,0.7586123096975985,0.7573269287392744,0.7573269287392744,0.6163281495603015,0.6313303751427404,0.2666666666666667,1.5394861569925118,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777779,9.899068062301593e-08,0.511111111111111,0.14097390114729008,0.511111111111111,0.14097390114729008,0.6444444444444443,7.993638254513351e-06,0.6444444444444443,0.27675089319986385,12
8,5,5,0.7710602108049849,0.7857912706738437,0.7857912706738437,0.6870365903230359,0.7446887522795649,0.6095238095238094,0.7480776177805658,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7238095238095237,0.0157375439312276,0.8222222222222221,0.02483087844017827,0.8222222222222221,0.02483087844017827,0.8888888888888888,0.1515011465596227,0.8888888888888888,0.13528428551181365,12
8,5,2,0.6854885224308381,0.6559417018728775,0.6559417018728775,0.6885062305261025,0.7706868685835967,0.274074074074074,1.8221428167209606,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777779,0.40762335836128794,1.0,0.018335333661138944,1.0,0.018335333661138944,0.46666666666666656,0.3288292124896782,0.46666666666666656,0.22268643118033699,12
8,5,5,0.8236114912886799,0.8352877297233837,0.8352877297233837,0.8213934168242151,0.8270811493687648,0.5187830687830686,0.882187802313305,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888887,0.012533615347148561,1.0,0.014971333882617007,1.0,0.014971333882617007,1.0,0.09358938341562281,1.0,0.007868799591637983,12
8,5,2,0.7425766420663122,0.8277109635337585,0.8277109635337585,0.5191016984639973,0.8353048058972327,0.41481481481481486,1.2412412800080908,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.497117904906409e-09,1.0,0.001360799004518931,1.0,0.001360799004518931,0.511111111111111,0.539308851390875,0.511111111111111,0.4916940847125881,12
8,5,5,0.8076684466424185,0.8279205291139757,0.8279205291139757,0.7805864338219183,0.832555848943233,0.6285714285714284,0.5496265489990761,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7365079365079364,0.007408535162078163,1.0,0.00773164976563845,0.8888888888888887,0.011182053759586499,0.8222222222222221,0.01698687262623412,0.8222222222222221,0.012256528589385076,12
8,5,2,0.6180534392648367,0.7075506560628693,0.7075506560628693,0.5871592864574402,0.6904045417114303,0.2666666666666667,1.336210306957932,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5999999999999999,1.4259425507998928e-06,1.0,0.018940888151653932,1.0,0.018940888151653932,0.6444444444444444,1.6235291368671917e-06,0.6444444444444444,0.42187836768042897,13
8,5,5,0.7721869968445452,0.7737474840629585,0.7737474840629585,0.7805130649993924,0.8089344734061515,0.5201058201058201,0.6113386182263645,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888887,0.024451294386614614,0.6476190476190475,0.12953940098062597,0.6412698412698412,0.13972979301373756,0.6031746031746031,0.08517538673608852,0.6031746031746031,0.145118745352598,13
8,5,2,0.6591988368003711,0.7514478837645647,0.7514478837645647,0.6558847955329379,0.7061390918025209,0.21481481481481485,1.8037260266240902,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.531156993368948,1.0,0.002357113008465783,1.0,0.002357113008465783,0.5999999999999999,0.5717083579208605,0.5999999999999999,0.3634820964059664,13
8,5,5,0.7398360769481466,0.7698373852311197,0.7698373852311197,0.6553101518353874,0.7886470387150948,0.586243386243386,0.8446523991409538,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.657142857142857,0.02128819710298234,1.0,0.012646160512682369,1.0,0.012646160512682369,0.7555555555555554,0.1280673803234427,0.7555555555555554,0.0295259880829708,13
8,5,2,0.7449654995506892,0.8096973796999408,0.8096973796999408,0.6354442729709691,0.6390327114492974,0.3185185185185186,1.3623720630190839,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777778,7.415652550665637e-08,1.0,0.0039914987417530405,1.0,0.0039914987417530405,0.511111111111111,0.3331722207404538,0.511111111111111,0.5247007169798221,13
8,5,5,0.7995818411693246,0.8429138250826715,0.8429138250826715,0.709448080556612,0.8367213374334542,0.5320105820105819,0.7263788828423102,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7238095238095237,0.023654115977996854,0.8888888888888888,0.06844939136731626,0.8888888888888888,0.06844939136731626,0.8888888888888887,0.03315927991648176,0.8888888888888887,0.051027492620029265,13
8,5,2,0.6032394531723528,0.6553124756978197,0.6553124756978197,0.5875271448850856,0.5585124886448262,0.20740740740740743,1.2443555065791603,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.697475895226816e-08,0.7777777777777779,0.19350271315555628,0.7777777777777779,0.19350271315555628,0.5999999999999999,0.5969269755039923,0.5999999999999999,0.5372216467054983,13
8,5,5,0.6696036718074964,0.7349771876050066,0.7349771876050066,0.5860503104981195,0.6795723943293337,0.5476190476190476,0.6669192999414564,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03687416555294696,0.8888888888888888,0.04148941673660335,0.8888888888888888,0.04148941673660335,0.8,0.20716719902616632,0.8,0.21811793186375555,13
8,5,2,0.677589883785627,0.7324302065544227,0.7324302065544227,0.677589883785627,0.7627085346072582,0.29629629629629634,1.682486438397842,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.402296639407864e-06,0.6444444444444444,0.016531464026357228,0.6444444444444444,0.016531464026357228,0.5999999999999999,0.7289958366921674,0.5999999999999999,0.24861293307381888,13
8,5,5,0.7871486926815713,0.7812803157046573,0.7812803157046573,0.7087945981835722,0.7859861021322,0.5455026455026455,0.6861096641707923,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.02578848318270296,0.8888888888888888,0.03245126710518081,0.8888888888888888,0.03245126710518081,0.8888888888888887,0.03151720931507479,0.8888888888888887,0.012953816654650542,13
8,5,2,0.7904009976368802,0.7623285075217626,0.7623285075217626,0.7904009976368802,0.7577390384418438,0.28888888888888886,1.4077026615890162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777779,2.1429780732853053e-06,0.7777777777777779,0.1940665963983711,0.7777777777777779,0.1940665963983711,0.511111111111111,0.6007009347411345,0.511111111111111,0.4056726152771708,13
8,5,5,0.799568774655468,0.7746584609612458,0.7746584609612458,0.7872530840869071,0.7746584609612458,0.5134920634920634,0.7595568809318632,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06243758228486844,0.7999999999999997,0.07530363148172706,0.8888888888888887,0.044379142478012785,0.7555555555555554,0.15654646137225958,0.7555555555555554,0.07957751915646313,13
8,5,2,0.611380139159157,0.7606329475019477,0.7606329475019477,0.611380139159157,0.7606329475019477,0.23703703703703707,1.6329011192925111,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.7324027100130552,1.0,0.013195846423642658,1.0,0.013195846423642658,0.6,3.2016360639978087e-06,0.6,0.24621723573380172,13
8,5,5,0.7148793894335875,0.743627409785127,0.7834593117871611,0.7390601586428053,0.794160073597495,0.4888888888888887,0.8532497704792303,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888887,0.08883848886073155,0.8222222222222221,0.0838915631979016,0.7999999999999999,0.09132790891764297,0.6476190476190475,0.034221434813938995,0.6476190476190475,0.1306463682519008,13
8,5,2,0.7634852713241639,0.7720733881736515,0.7720733881736515,0.7634852713241639,0.8161601144637881,0.3333333333333333,1.5332931978978017,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.511111111111111,2.450667796887515e-06,1.0,0.008961822419826945,1.0,0.008961822419826945,0.5999999999999999,0.3383166868757141,0.5999999999999999,0.18663285947828948,13
8,5,5,0.7742336448240213,0.7945953196867074,0.7945953196867074,0.7696795221966803,0.836592605249229,0.5042328042328043,0.8037317104428585,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888887,0.09093569485821024,0.7555555555555554,0.13102948795353936,0.7555555555555556,0.13421631410856816,1.0,0.24689765286535964,1.0,0.011068115816441232,13
8,5,2,0.6627237100874408,0.7903538541137205,0.7903538541137205,0.5285848183319524,0.6347518558870532,0.1925925925925926,1.697862211955553,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777778,0.7256416092996383,1.0,0.0011263352952013055,1.0,0.0011263352952013055,0.5999999999999999,6.86536149855026e-05,0.5999999999999999,0.4352239144605454,14
8,5,5,0.8245351691403292,0.820348700305098,0.7786334998764423,0.7587020437042699,0.7786334998764423,0.5669312169312171,0.6880581131626599,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7555555555555554,0.009802096479964812,0.8222222222222222,0.027431381537057768,0.8222222222222221,0.023503921104886877,0.8888888888888887,0.2419873023561223,0.8888888888888887,0.007138018341893085,14
8,5,2,0.5827956522792626,0.6680959002496549,0.6680959002496549,0.5827956522792626,0.663286849520347,0.2814814814814815,1.2665253643262437,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.511111111111111,0.658008436006992,1.0,0.006343356613257198,0.7777777777777779,0.17642407453802422,0.6,0.5174296560882857,0.6,0.29657637670644993,14
8,5,5,0.6665761500742028,0.7108854546486758,0.7108854546486758,0.6390390624584059,0.7038094001916715,0.47883597883597884,0.6048450262367359,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.11301127807781333,0.8222222222222222,0.035386678196382144,0.8222222222222222,0.035386678196382144,0.8888888888888888,0.11607225934849982,0.8888888888888888,0.05628781274315432,14
8,5,2,0.5301579856373312,0.7175578600602137,0.7175578600602137,0.511097109532368,0.5603312422867234,0.30370370370370375,1.7299728547043518,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.721821674204194e-06,0.7777777777777779,0.1630288583041392,1.0,0.006655064805587257,0.7777777777777779,0.5315448654320869,0.7777777777777779,0.4596504570023138,14
8,5,5,0.7999772566163904,0.8063181036031809,0.8063181036031809,0.6846260445914741,0.7034361796131399,0.5206349206349206,0.7451406249713383,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7999999999999997,0.005379210680621586,0.8,0.013217659742668893,0.8,0.013217659742668893,0.8888888888888887,0.028452780507367274,0.8888888888888887,0.1376901263910425,14
8,5,2,0.5293097394579404,0.6634947868150134,0.6634947868150134,0.6630926437870476,0.6816097327396818,0.22222222222222227,1.574217001989179,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.332025093773633,1.0,0.004753125735554933,1.0,0.004753125735554933,0.511111111111111,1.3196271713705362e-07,0.511111111111111,0.1708615674484099,14
8,5,5,0.6768138672876535,0.7031346353491489,0.7383886325325844,0.6920124495321721,0.7031346353491489,0.583068783068783,0.7262675450006725,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08162214897504182,0.7555555555555553,0.0764457728636217,0.7555555555555553,0.08077360838592192,0.8888888888888887,0.06587102156040528,0.8888888888888887,0.14297125004172845,14
8,5,2,0.6329638168453392,0.7714630525603292,0.7714630525603292,0.5094116676559687,0.6659754684886083,0.2444444444444445,1.3387411473398354,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46666666666666656,0.5984584261665992,1.0,0.003323598982260514,1.0,0.003323598982260514,0.4666666666666666,0.8524750182951868,0.4666666666666666,0.6292051323539822,14
8,5,5,0.8041990215489384,0.8158970237892078,0.8158970237892078,0.6877837969937473,0.8158970237892078,0.4664021164021165,0.7477201880190566,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7555555555555554,0.021032735912170433,1.0,0.012845010977931635,1.0,0.012845010977931635,0.7206349206349205,0.544885753945846,0.7206349206349205,0.29016631032588475,14
8,5,2,0.6361952535322747,0.7297699886666834,0.7297699886666834,0.6361952535322747,0.6827279074106629,0.32592592592592595,1.0402663966931445,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6781946001158452,1.0,0.004549559127095385,1.0,0.004549559127095385,0.511111111111111,0.5024939031943199,0.511111111111111,0.39061526424988097,14
8,5,5,0.7198709250373431,0.7525897235722758,0.7525897235722758,0.6712973917440722,0.6902892165601824,0.5410052910052909,0.793451878481238,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8,0.06478600162366287,0.7999999999999997,0.030925791267825253,0.8888888888888887,0.020433462508573648,0.8888888888888887,0.06029711383047154,0.8888888888888887,0.06034681673942911,14
8,5,2,0.6901962205665351,0.7246393435487574,0.7246393435487574,0.5395731432587185,0.538007224948011,0.29629629629629634,1.245689904620236,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6444444444444444,0.5685267456588977,0.46666666666666656,0.09336367863616142,0.46666666666666656,0.09336367863616142,0.5777777777777777,0.8634542877438117,0.5777777777777777,0.5508429710635947,14
